"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","genre","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","month","seasons"
2014-10-18,2014,"Meanwhile Back At Mama's","tim mcgraw","tim mcgraw",41,83,19,100,"-17","[u'contemporary country', u'country', u'country road']","country",0.677,0.22,86.476,0.0371,0.572,"1.92E-05","4",0.614,"6",230867,-8.673,0.637,"1","Oct","Fall"
2014-10-18,2014,"Really Don't Care","demi lovato","demi lovato",26,78,18,93,"-15","[u'dance pop', u'pop', u'post-teen pop']","pop",0.733,0.119,121.008,0.0852,0.111,"0","4",0.703,"7",201600,-3.598,0.82,"1","Oct","Fall"
2014-10-11,2014,"Drunk On A Plane","dierks bentley","dierks bentley",27,65,20,71,"-6","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.754,0.186,205.958,0.0323,0.00512,"7.45E-06","4",0.439,"9",254467,-5.566,0.668,"1","Oct","Fall"
2014-10-11,2014,"Main Chick","kid ink","kid ink",60,93,20,100,"-7","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.496,0.526,95.072,0.0354,0.0393,"0","4",0.775,"10",197813,-5.652,0.204,"1","Oct","Fall"
2014-10-04,2014,"Loyal","chris brown","chris brown",9,47,36,46,"1","[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']","r&b",0.514,0.0837,98.998,0.0418,0.0175,"3.02E-06","4",0.847,"1",264334,-5.989,0.587,"1","Oct","Fall"
2014-10-04,2014,"Wiggle","jason derulo","jason derulo",5,51,21,49,"2","[u'dance pop', u'pinoy hip hop', u'pop', u'pop rap', u'post-teen pop']","rap",0.621,0.162,81.946,0.25,0.0802,"0","4",0.697,"9",193296,-6.886,0.721,"0","Oct","Fall"
2014-10-04,2014,"Where It's At (Yep, Yep)","dustin lynch","dustin lynch",42,42,20,48,"-6","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.636,0.326,158.033,0.108,0.054,"0","4",0.552,"10",207173,-8.295,0.814,"1","Oct","Fall"
2014-10-04,2014,"Love Runs Out","onerepublic","onerepublic",15,54,20,61,"-7","[u'dance pop', u'neo mellow', u'piano rock', u'pop', u'pop quebecois', u'pop rap', u'pop rock']","rap",0.933,0.111,120.019,0.0571,0.165,"0","4",0.714,"7",224227,-3.714,0.714,"1","Oct","Fall"
2014-10-04,2014,"Pills N Potions","nicki minaj","nicki minaj",24,73,18,89,"-16","[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b']","rap",0.475,0.0669,169.328,0.14,0.0311,"9.39E-06","4",0.488,"2",268840,-10.32,0.22,"1","Oct","Fall"
2014-09-27,2014,"Summer","calvin harris","calvin harris",7,43,26,50,"-7","[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']","edm",0.861,0.1,127.962,0.0325,0.0215,"0.043","4",0.603,"4",224507,-3.565,0.72,"0","Sep","Fall"
2014-09-27,2014,"Work","iggy azalea","iggy azalea",54,78,20,85,"-7","[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop']","rap",0.814,0.405,140.022,0.17,0.0602,"0","4",0.695,"7",223197,-4.946,0.512,"1","Sep","Fall"
2014-09-27,2014,"Love Never Felt So Good","michael jackson","michael jackson",9,81,20,88,"-7","[u'dance pop', u'pop']","pop",0.87,0.18,116.967,0.0362,0.083,"0","4",0.634,"5",235400,-5.277,0.514,"1","Sep","Fall"
2014-09-27,2014,"Good Kisser","usher","usher",65,93,19,100,"-7","[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']","r&b",0.782,0.109,97.516,0.189,0.379,"0","4",0.64,"5",249626,-4.177,0.825,"0","Sep","Fall"
2014-09-20,2014,"Turn Down For What","dj snake","dj snake",4,47,37,46,"1","[u'dance pop', u'edm', u'electronic trap', u'pop', u'tropical house']","edm",0.799,0.057,100.014,0.156,0.00107,"0.128","4",0.818,"1",213733,-4.1,0.0815,"0","Sep","Fall"
2014-09-20,2014,"Yeah","joe nichols","joe nichols",41,76,20,82,"-6","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.843,0.194,165.713,0.0531,0.00647,"1.52E-05","4",0.414,"11",230707,-4.638,0.572,"1","Sep","Fall"
2014-09-20,2014,"River Bank","brad paisley","brad paisley",54,73,18,97,"-24","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.877,0.274,117.037,0.038,0.0869,"0","4",0.642,"7",182560,-5.818,0.867,"1","Sep","Fall"
2014-09-13,2014,"We Dem Boyz","wiz khalifa","wiz khalifa",43,49,20,52,"-3","[u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.862,0.321,130.021,0.054,0.00689,"0","4",0.717,"8",224933,-4.736,0.52,"1","Sep","Fall"
2014-09-13,2014,"I Don't Dance","lee brice","lee brice",33,56,20,60,"-4","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.559,0.0992,92.036,0.0321,0.399,"6.69E-06","4",0.587,"1",221173,-7.742,0.19,"1","Sep","Fall"
2014-09-13,2014,"We Are Tonight","billy currington","billy currington",60,84,19,90,"-6","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.809,0.166,127.914,0.0358,0.0318,"0","4",0.56,"11",232107,-5.327,0.563,"1","Sep","Fall"
2014-09-13,2014,"Who I Am With You","chris young","chris young",48,95,19,98,"-3","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.702,0.242,150.309,0.032,0.0983,"1.29E-05","4",0.466,"0",191573,-4.308,0.47,"1","Sep","Fall"
2014-09-13,2014,"Come Get It Bae","pharrell williams","pharrell williams",23,93,15,100,"-7","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']","r&b",0.798,0.0962,120.162,0.0849,0.266,"4.54E-05","4",0.934,"0",201933,-5.665,0.895,"1","Sep","Fall"
2014-09-06,2014,"Come With Me Now","kongos","kongos",31,36,21,44,"-8","[u'modern rock']","rock",0.726,0.0618,103.987,0.0401,0.0311,"6.35E-05","4",0.654,"10",211960,-3.803,0.728,"0","Sep","Fall"
2014-09-06,2014,"Girls Chase Boys","ingrid michaelson","ingrid michaelson",52,59,20,52,"7","[u'acoustic pop', u'ectofolk', u'folk-pop', u'lilith', u'neo mellow', u'pop rock', u'singer-songwriter']","rock",0.82,0.0414,84.893,0.0408,0.031,"1.55E-05","4",0.473,"8",221413,-5.702,0.678,"1","Sep","Fall"
2014-09-06,2014,"Sing","ed sheeran","ed sheeran",13,81,20,78,"3","[u'pop']","pop",0.67,0.0601,119.988,0.0472,0.304,"1.22E-06","4",0.818,"8",235382,-4.451,0.939,"0","Sep","Fall"
2014-09-06,2014,"Cut Her Off","kcamp","kcamp",49,87,20,83,"4","unknown","unknown",0.614,0.191,144.041,0.0397,0.1,"0","4",0.771,"8",243693,-2.772,0.0893,"1","Sep","Fall"
2014-08-30,2014,"Pompeii","bastille","bastille",5,44,53,46,"-2","[u'metropopolis', u'modern rock', u'pop']","rock",0.709,0.266,127.44,0.041,0.0749,"0","4",0.681,"9",214148,-6.488,0.591,"1","Aug","Summer"
2014-08-30,2014,"This Is How We Roll","florida georgia line ft. jason derulo","florida georgia line",15,45,28,50,"-5","[u'contemporary country', u'country road', u'modern country rock']","country",0.933,0.404,132.083,0.0384,0.0208,"0","4",0.56,"8",220907,-2.969,0.72,"1","Aug","Summer"
2014-08-30,2014,"Classic","mkto","mkto",14,34,27,43,"-9","[u'dance pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.781,0.155,102.078,0.121,0.0353,"0","4",0.713,"1",175333,-4.859,0.8,"1","Aug","Summer"
2014-08-30,2014,"She Looks So Perfect","5 seconds of summer","5 seconds of summer",24,86,20,74,"12","[u'pop', u'pop punk', u'post-teen pop']","pop",0.959,0.36,159.993,0.137,0.000714,"0","4",0.495,"1",202496,-3.712,0.431,"0","Aug","Summer"
2014-08-30,2014,"My Eyes","blake shelton","blake shelton",39,92,16,99,"-7","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.955,0.202,174.042,0.0547,0.000111,"0.27","4",0.379,"1",289667,-4.642,0.0332,"1","Aug","Summer"
2014-08-23,2014,"Ain't It Fun","paramore","paramore",10,41,24,49,"-8","[u'candy pop', u'emo', u'modern rock', u'pixie', u'pop emo', u'pop punk']","rock",0.893,0.021,104.031,0.0921,0.154,"4.41E-05","4",0.61,"9",296520,-3.681,0.673,"1","Aug","Summer"
2014-08-23,2014,"Me And My Broken Heart","rixton","rixton",14,59,20,62,"-3","[u'pop', u'pop rock', u'post-teen pop', u'viral pop']","rock",0.775,0.192,174.086,0.0349,0.00636,"0","4",0.545,"5",193827,-4.325,0.516,"0","Aug","Summer"
2014-08-23,2014,"Beachin'","jake owen","jake owen",26,68,20,67,"1","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.902,0.0669,181.964,0.0601,0.344,"4.63E-05","4",0.527,"6",191040,-5.352,0.709,"1","Aug","Summer"
2014-08-23,2014,"Birthday","katy perry","katy perry",17,97,18,97,"0","[u'dance pop', u'pop', u'post-teen pop']","pop",0.669,0.116,125.975,0.0708,0.103,"1.80E-06","4",0.716,"11",215042,-5.114,0.861,"1","Aug","Summer"
2014-08-16,2014,"Talk Dirty","jason derulo","jason derulo",3,42,33,42,"0","[u'dance pop', u'pinoy hip hop', u'pop', u'pop rap', u'post-teen pop']","r&b",0.652,0.307,100.315,0.232,0.0348,"0","4",0.76,"6",177685,-7.321,0.759,"1","Aug","Summer"
2014-08-16,2014,"Na Na","trey songz","trey songz",21,45,28,49,"-4","[u'dance pop', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.476,0.104,96.975,0.0406,0.328,"0","4",0.67,"9",231907,-6.253,0.235,"0","Aug","Summer"
2014-08-16,2014,"Or Nah","ty dolla $ign","ty dolla $ign",48,59,20,56,"3","[u'pop', u'pop rap', u'rap', u'trap music']","rap",0.33,0.119,121.973,0.0485,0.0544,"0","4",0.83,"4",251861,-9.156,0.0744,"1","Aug","Summer"
2014-08-09,2014,"Not A Bad Thing","justin timberlake","justin timberlake",8,38,22,48,"-10","[u'boy band', u'dance pop', u'pop', u'r&b']","r&b",0.563,0.134,85.901,0.0719,0.527,"4.58E-06","4",0.308,"0",688453,-9.169,0.109,"1","Aug","Summer"
2014-08-09,2014,"Play It Again","luke bryan","luke bryan",14,57,20,55,"2","[u'contemporary country', u'country', u'country road']","country",0.898,0.071,144.056,0.0696,0.0832,"0","4",0.51,"11",226867,-3.15,0.596,"1","Aug","Summer"
2014-08-09,2014,"Who Do You Love?","yg","yg",54,82,20,82,"0","[u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.417,0.0875,193.257,0.51,0.0288,"0","4",0.68,"9",233573,-9.749,0.146,"1","Aug","Summer"
2014-08-09,2014,"Tennis Court","lorde","lorde",71,80,18,90,"-10","[u'art pop', u'dance pop', u'metropopolis', u'pop']","pop",0.546,0.237,90.019,0.0635,0.0156,"0.000194","4",0.758,"0",198907,-8.597,0.404,"1","Aug","Summer"
2014-08-09,2014,"Whiskey In My Water","tyler farr","tyler farr",52,81,18,100,"-19","[u'contemporary country', u'country', u'country road', u'lift kit', u'modern country rock', u'redneck']","country",0.872,0.243,153.929,0.0428,0.245,"0","4",0.526,"7",188147,-5.079,0.583,"1","Aug","Summer"
2014-08-02,2014,"Best Day Of My Life","american authors","american authors",11,48,36,48,"0","[u'brooklyn indie', u'modern rock', u'neo mellow', u'pop rock']","rock",0.901,0.0792,99.989,0.0353,0.0545,"0.000285","4",0.672,"2",194000,-2.415,0.507,"1","Aug","Summer"
2014-08-02,2014,"Trophies","young money","young money",50,82,20,85,"-3","[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.696,0.125,143.933,0.432,0.141,"0","4",0.747,"1",188333,-7.463,0.294,"1","Aug","Summer"
2014-07-26,2014,"Let It Go","idina menzel","idina menzel",5,35,33,44,"-9","[u'broadway', u'christmas', u'hollywood', u'post-teen pop', u'show tunes']","pop",0.79,0.219,149.903,0.0699,0.0156,"0.00118","4",0.49,"5",197267,-4.833,0.285,"0","Jul","Summer"
2014-07-26,2014,"Move That Doh","future","future",46,81,18,90,"-9","[u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.63,0.0838,131.033,0.135,0.0841,"0","4",0.876,"2",340413,-4.992,0.316,"1","Jul","Summer"
2014-07-19,2014,"Timber","pitbull","pitbull",1,47,39,49,"-2","[u'dance pop', u'latin', u'pop', u'pop rap']","rap",0.965,0.138,129.972,0.101,0.0362,"0","4",0.587,"11",204053,-4.106,0.825,"1","Jul","Summer"
2014-07-19,2014,"La La La","naughty boy","naughty boy",19,70,20,77,"-7","[u'pop', u'tropical house']","edm",0.685,0.113,125.041,0.0314,0.123,"0","4",0.748,"6",220779,-4.39,0.269,"0","Jul","Summer"
2014-07-19,2014,"Lettin' The Night Roll","justin moore","justin moore",49,66,20,79,"-13","[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']","country",0.858,0.128,140.889,0.0458,0.0933,"0","4",0.539,"2",203120,-5.099,0.607,"1","Jul","Summer"
2014-07-12,2014,"Wake Me Up!","avicii","avicii",4,43,53,48,"-5","[u'big room', u'edm', u'electro house', u'pop', u'tropical house']","edm",0.806,0.115,124.118,0.0538,0.00389,"0.000674","4",0.516,"2",249693,-5.133,0.577,"1","Jul","Summer"
2014-07-12,2014,"Automatic","miranda lambert","miranda lambert",35,92,19,97,"-5","[u'contemporary country', u'country', u'country dawn', u'country road', u'modern country rock']","country",0.703,0.145,95.993,0.0256,0.0435,"2.34E-06","4",0.591,"10",247827,-6.211,0.402,"1","Jul","Summer"
2014-07-12,2014,"Wild Wild Love","pitbull","pitbull",30,93,18,99,"-6","[u'dance pop', u'latin', u'pop', u'pop rap']","rap",0.732,0.513,120.06,0.0482,0.0136,"0","4",0.645,"2",202197,-5.874,0.336,"1","Jul","Summer"
2014-07-05,2014,"Demons","imagine dragons","imagine dragons",6,45,61,47,"-2","[u'modern rock', u'vegas indie']","rock",0.73,0.378,90.058,0.0367,0.23,"0.00018","4",0.499,"3",175200,-2.831,0.381,"1","Jul","Summer"
2014-07-05,2014,"Beat Of The Music","brett eldredge","brett eldredge",44,50,20,63,"-13","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.808,0.0751,110.001,0.0269,0.00898,"9.06E-06","4",0.629,"9",179293,-4.125,0.773,"1","Jul","Summer"
2014-07-05,2014,"The Worst","jhene aiko","jhene aiko",43,68,20,79,"-11","[u'dance pop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']","r&b",0.405,0.118,93.341,0.0747,0.252,"0","4",0.554,"1",255467,-9.255,0.143,"0","Jul","Summer"
2014-07-05,2014,"Human","christina perri","christina perri",31,84,20,95,"-11","[u'dance pop', u'neo mellow', u'pop', u'post-teen pop', u'viral pop']","pop",0.489,0.114,143.808,0.0368,0.132,"0.000643","4",0.439,"8",250707,-6.286,0.253,"1","Jul","Summer"
2014-07-05,2014,"On Top Of The World","imagine dragons","imagine dragons",79,91,20,98,"-7","[u'modern rock', u'vegas indie']","rock",0.923,0.0951,99.252,0.173,0.0818,"4.63E-06","4",0.507,"0",189840,-5.581,0.768,"1","Jul","Summer"
2014-06-28,2014,"Team","lorde","lorde",6,36,38,41,"-5","[u'art pop', u'dance pop', u'metropopolis', u'pop']","pop",0.584,0.25,100.025,0.127,0.17,"0","4",0.68,"6",193059,-7.44,0.396,"1","Jun","Summer"
2014-06-28,2014,"Sleeping With A Friend","neon trees","neon trees",51,79,16,90,"-11","[u'indie pop', u'modern rock', u'neo mellow', u'pop punk', u'pop rock', u'post-teen pop']","rock",0.887,0.323,107.027,0.036,0.00213,"9.75E-06","4",0.584,"2",228840,-4.237,0.495,"1","Jun","Summer"
2014-06-21,2014,"Story Of My Life","one direction","one direction",6,44,32,49,"-5","[u'boy band', u'dance pop', u'pop', u'post-teen pop', u'talent show']","pop",0.663,0.145,120.967,0.0473,0.242,"0","4",0.606,"3",244560,-5.705,0.293,"1","Jun","Summer"
2014-06-21,2014,"Show Me","kid ink","kid ink",13,38,31,45,"-7","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.512,0.135,98.092,0.123,0.0347,"0","4",0.491,"7",219640,-7.274,0.558,"1","Jun","Summer"
2014-06-21,2014,"Bottoms Up","brantley gilbert","brantley gilbert",20,41,25,38,"3","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.887,0.127,169.937,0.0481,0.138,"0","4",0.48,"7",222333,-4.452,0.482,"1","Jun","Summer"
2014-06-21,2014,"Magic","coldplay","coldplay",14,84,14,97,"-13","[u'permanent wave', u'pop', u'rock']","rock",0.483,0.106,93.458,0.0403,0.0262,"0.616","4",0.738,"6",285014,-8.915,0.355,"0","Jun","Summer"
2014-06-14,2014,"Partition","beyonce","beyonce",23,44,21,46,"-2","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","r&b",0.441,0.306,185.571,0.291,0.0296,"0.0726","4",0.412,"11",319467,-11.523,0.174,"0","Jun","Summer"
2014-06-14,2014,"Rewind","rascal flatts","rascal flatts",38,56,20,71,"-15","[u'contemporary country', u'country', u'country road', u'neo mellow', u'pop rock']","country",0.657,0.106,164.054,0.0325,0.0186,"0","4",0.535,"3",206267,-7.637,0.746,"1","Jun","Summer"
2014-06-14,2014,"Cop Car","keith urban","keith urban",41,72,18,86,"-14","[u'australian country', u'contemporary country', u'country', u'country road']","country",0.662,0.0973,154.022,0.0388,0.167,"0","4",0.536,"1",256747,-6.245,0.383,"1","Jun","Summer"
2014-06-14,2014,"This Is How We Roll","florida georgia line","florida georgia line",16,23,17,26,"-3","[u'contemporary country', u'country road', u'modern country rock']","country",0.933,0.404,132.083,0.0384,0.0208,"0","4",0.56,"8",220907,-2.969,0.72,"1","Jun","Summer"
2014-06-14,2014,"Part II (On The Run)","jay-z","jay-z",77,96,16,97,"-1","[u'bulgarian hip hop', u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop']","rap",0.634,0.456,86.988,0.0939,0.286,"0","4",0.597,"8",333747,-5.739,0.326,"1","Jun","Summer"
2014-06-14,2014,"Mmm Yeah","austin mahone","austin mahone",49,85,15,74,"11","[u'dance pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.939,0.285,126.019,0.0416,0.00244,"1.39E-06","4",0.725,"6",231627,-2.519,0.977,"0","Jun","Summer"
2014-06-07,2014,"Let Her Go","passenger","passenger",5,42,43,50,"-8","[u'indie folk', u'neo mellow', u'singer-songwriter']","rock",0.538,0.104,75.089,0.0572,0.385,"0","4",0.509,"7",252867,-7.335,0.244,"1","Jun","Summer"
2014-06-07,2014,"Billie Jean","michael jackson","michael jackson",1,0,25,14,"Re-Entry","[u'dance pop', u'pop']","pop",0.579,0.0419,117.083,0.0414,0.0168,"0.0538","4",0.92,"11",294000,-5.519,0.839,"0","Jun","Summer"
2014-06-07,2014,"Get Me Some Of That","thomas rhett","thomas rhett",41,46,20,51,"-5","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.86,0.25,87.988,0.0487,0.0627,"0","4",0.544,"6",187400,-5.283,0.796,"1","Jun","Summer"
2014-06-07,2014,"Give Me Back My Hometown","eric church","eric church",36,63,20,77,"-14","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.662,0.0778,104.023,0.0294,0.527,"0.141","4",0.613,"1",252493,-7.797,0.516,"1","Jun","Summer"
2014-06-07,2014,"Can't Remember To Forget You","shakira","shakira",15,93,19,100,"-7","[u'dance pop', u'latin', u'latin pop', u'mexican pop', u'pop']","pop",0.813,0.129,137.976,0.0679,0.132,"0","4",0.697,"11",207133,-3.399,0.811,"0","Jun","Summer"
2014-06-07,2014,"Stoner","young thug","young thug",47,76,15,97,"-21","[u'dwn trap', u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.683,0.0628,135.959,0.168,0.387,"1.45E-06","4",0.879,"3",240000,-3.298,0.585,"0","Jun","Summer"
2014-05-31,2014,"The Monster","eminem","eminem",1,49,29,50,"-1","[u'detroit hip hop', u'g funk', u'hip hop', u'rap']","rap",0.859,0.0631,110.012,0.0775,0.0547,"0","4",0.785,"9",250907,-3.673,0.603,"1","May","Spring"
2014-05-31,2014,"Drink To That All Night","jerrod niemann","jerrod niemann",34,65,20,71,"-6","[u'contemporary country', u'country', u'country road', u'lift kit', u'modern country rock']","country",0.846,0.116,115.965,0.0439,0.0325,"0","4",0.639,"9",224813,-6.184,0.475,"0","May","Spring"
2014-05-24,2014,"Burn","ellie goulding","ellie goulding",13,42,36,44,"-2","[u'dance pop', u'metropopolis', u'pop', u'post-teen pop', u'tropical house']","pop",0.775,0.102,84.731,0.0546,0.258,"0","4",0.309,"1",231212,-4.915,0.279,"1","May","Spring"
2014-05-24,2014,"Animals","martin garrix","martin garrix",21,40,34,47,"-7","[u'big room', u'edm', u'pop', u'progressive house', u'south african pop', u'tropical house']","edm",0.868,0.374,128.007,0.0392,0.00107,"0.715","4",0.675,"1",304229,-6.36,0.0376,"1","May","Spring"
2014-05-24,2014,"Hey Brother","avicii","avicii",16,37,23,45,"-8","[u'big room', u'edm', u'electro house', u'pop', u'tropical house']","edm",0.78,0.0828,125.014,0.0436,0.0309,"4.64E-05","4",0.545,"7",255093,-4.867,0.458,"0","May","Spring"
2014-05-24,2014,"The Man","aloe blacc","aloe blacc",8,32,20,33,"-1","[u'pop rap']","rap",0.769,0.2,86.052,0.0431,0.0327,"0","4",0.542,"11",255840,-7.205,0.49,"0","May","Spring"
2014-05-24,2014,"Neon Lights","demi lovato","demi lovato",36,48,20,61,"-13","[u'dance pop', u'pop', u'post-teen pop']","pop",0.829,0.0988,125.936,0.118,0.0808,"0","4",0.628,"9",233173,-4.243,0.734,"1","May","Spring"
2014-05-24,2014,"Doin' What She Likes","blake shelton","blake shelton",35,83,17,100,"-17","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.767,0.278,152.011,0.0406,0.157,"0","4",0.581,"10",222613,-6.28,0.832,"1","May","Spring"
2014-05-17,2014,"Royals","lorde","lorde",1,44,44,49,"-5","[u'art pop', u'dance pop', u'metropopolis', u'pop']","pop",0.346,0.137,84.79,0.157,0.115,"0","4",0.584,"7",190187,-12.975,0.355,"1","May","Spring"
2014-05-17,2014,"Say Something","a great big world","a great big world",4,40,26,41,"-1","[u'neo mellow', u'piano rock', u'pop rock']","rock",0.162,0.0844,140.459,0.0365,0.877,"1.38E-06","3",0.493,"2",232293,-7.587,0.147,"1","May","Spring"
2014-05-17,2014,"Drunk In Love","beyonce","beyonce",2,42,20,51,"-9","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","r&b",0.621,0.181,140.03,0.0468,0.00969,"0.00104","4",0.589,"5",323480,-6.902,0.401,"0","May","Spring"
2014-05-17,2014,"Paranoid","ty dolla $ign","ty dolla $ign",29,66,20,69,"-3","[u'pop', u'pop rap', u'rap', u'trap music']","rap",0.398,0.112,97.476,0.0598,0.00888,"0","4",0.858,"1",216520,-11.306,0.258,"1","May","Spring"
2014-05-17,2014,"For The First Time In Forever","kristen bell","kristen bell",57,82,19,98,"-16","[u'disney']","unknown",0.423,0.0995,95.714,0.0319,0.804,"0","4",0.375,"0",225080,-6.028,0.391,"1","May","Spring"
2014-05-17,2014,"19 You + Me","dan + shay","dan + shay",42,68,18,91,"-23","[u'contemporary country', u'country', u'country road']","country",0.67,0.102,151.989,0.0298,0.319,"0","3",0.493,"6",217407,-5.131,0.451,"1","May","Spring"
2014-05-10,2014,"Radioactive","imagine dragons","imagine dragons",3,48,87,49,"-1","[u'modern rock', u'vegas indie']","rock",0.777,0.671,136.249,0.059,0.119,"7.87E-05","4",0.473,"9",186813,-3.698,0.21,"1","May","Spring"
2014-05-10,2014,"I Hold On","dierks bentley","dierks bentley",40,79,19,91,"-12","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.713,0.103,117.943,0.0434,0.0724,"0.000721","4",0.614,"0",279293,-6.498,0.215,"1","May","Spring"
2014-05-10,2014,"Do You Want To Build A Snowman?","kristen bell, agatha lee monn","kristen bell",51,74,18,84,"-10","[u'disney']","unknown",0.125,0.252,145.505,0.047,0.852,"0.000361","5",0.357,"3",206507,-15.509,0.16,"1","May","Spring"
2014-05-10,2014,"Goodnight Kiss","randy houser","randy houser",52,72,16,85,"-13","[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']","country",0.705,0.108,111.004,0.0326,0.0369,"9.01E-05","4",0.732,"1",206800,-4.31,0.599,"1","May","Spring"
2014-05-03,2014,"Do I Wanna Know?","arctic monkeys","arctic monkeys",70,77,20,75,"2","[u'garage rock', u'indie rock', u'modern rock', u'permanent wave', u'sheffield indie']","rock",0.574,0.12,84.984,0.0372,0.35,"9.96E-05","4",0.535,"2",273424,-6.865,0.445,"0","May","Spring"
2014-05-03,2014,"Helluva Life","frankie ballard","frankie ballard",51,86,20,95,"-9","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.76,0.144,134.015,0.0277,0.0676,"0","4",0.564,"6",231693,-5.667,0.528,"1","May","Spring"
2014-05-03,2014,"Ride","somo","somo",76,83,15,98,"-15","[u'dance pop', u'deep pop r&b', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.513,0.147,115.022,0.0534,0.394,"0","4",0.703,"11",289368,-7.544,0.312,"1","May","Spring"
2014-04-26,2014,"My Hitta","yg","yg",19,41,28,46,"-5","[u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.509,0.141,85.5,0.141,0.13,"0","4",0.752,"10",236093,-6.794,0.648,"0","Apr","Spring"
2014-04-26,2014,"Let It Go","demi lovato","demi lovato",38,61,20,70,"-9","[u'dance pop', u'pop', u'post-teen pop']","pop",0.663,0.26,139.992,0.0367,0.0148,"0","4",0.499,"7",226867,-5.59,0.228,"1","Apr","Spring"
2014-04-26,2014,"When She Says Baby","jason aldean","jason aldean",38,71,20,73,"-2","[u'contemporary country', u'country', u'country road']","country",0.754,0.26,113.056,0.0372,0.0667,"4.22E-05","4",0.677,"0",171120,-5.135,0.801,"1","Apr","Spring"
2014-04-26,2014,"Adore You","miley cyrus","miley cyrus",21,89,18,92,"-3","[u'dance pop', u'pop', u'post-teen pop']","pop",0.655,0.113,119.759,0.0315,0.111,"3.57E-06","4",0.583,"0",278747,-5.407,0.201,"1","Apr","Spring"
2014-04-19,2014,"Roar","katy perry","katy perry",1,46,35,49,"-3","[u'dance pop', u'pop', u'post-teen pop']","pop",0.756,0.55,179.771,0.0415,0.00635,"1.29E-05","4",0.56,"7",223546,-4.817,0.404,"0","Apr","Spring"
2014-04-19,2014,"Up Down (Do This All Day)","t-pain","t-pain",62,72,20,81,"-9","[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.53,0.16,97.033,0.0577,0.272,"0","4",0.763,"5",231893,-5.554,0.469,"0","Apr","Spring"
2014-04-19,2014,"Young Girls","bruno mars","bruno mars",32,74,14,97,"-23","[u'dance pop', u'pop', u'post-teen pop']","pop",0.749,0.205,125.986,0.032,0.461,"1.82E-06","4",0.561,"6",228720,-4.951,0.501,"0","Apr","Spring"
