"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","genre","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","month","seasons"
2013-07-20,2013,"More Than Miles","brantley gilbert","brantley gilbert",73,73,19,78,"-5","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.773,0.344,151.961,0.0389,0.035,"0.000178","4",0.469,"5",252867,-5.952,0.447,"1","Jul","Summer"
2013-07-20,2013,"#thatPOWER","will.i.am","william",17,71,16,85,"-14","[u'francoton']","unknown",0.604,0.0712,127.999,0.0583,0.00104,"4.51E-05","4",0.789,"6",280040,-6.093,0.398,"0","Jul","Summer"
2013-07-20,2013,"High School","nicki minaj","nicki minaj",64,85,14,84,"1","[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b']","rap",0.678,0.213,87.851,0.3,0.151,"0.00166","4",0.634,"1",218747,-4.128,0.231,"0","Jul","Summer"
2013-07-13,2013,"We Still In This B****","b.o.b","bob",64,70,20,64,"6","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.776,0.0883,139.926,0.106,0.0127,"0","4",0.705,"1",248540,-3.416,0.407,"1","Jul","Summer"
2013-07-13,2013,"Harlem Shake","baauer","baauer",1,64,20,70,"-6","[u'bass trap', u'brostep', u'electro house', u'electronic trap', u'moombahton', u'vapor twitch']","edm",0.794,0.416,137.825,0.0483,0.0111,"0.00182","4",0.452,"0",196664,-5.151,0.282,"1","Jul","Summer"
2013-07-13,2013,"Bugatti","ace hood","ace hood",33,72,20,74,"-2","[u'dirty south rap', u'dwn trap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.619,0.11,130.432,0.0496,0.0175,"0","4",0.581,"1",269533,-3.723,0.0867,"1","Jul","Summer"
2013-07-13,2013,"Alive","krewella","krewella",32,82,20,89,"-7","[u'big room', u'brostep', u'catstep', u'dance pop', u'edm', u'electro house', u'electronic trap', u'pop', u'progressive electro house']","edm",0.822,0.234,128.002,0.0557,0.00413,"0.00318","4",0.663,"9",290760,-2.909,0.567,"1","Jul","Summer"
2013-07-13,2013,"Wild For The Night","a$ap rocky","a$ap rocky",80,96,16,97,"-1","[u'east coast hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.857,0.121,140.016,0.336,0.0452,"0","4",0.756,"2",212640,-4.185,0.688,"1","Jul","Summer"
2013-07-06,2013,"I Knew You Were Trouble.","taylor swift","taylor swift",2,49,36,49,"0","[u'dance pop', u'pop', u'post-teen pop']","pop",0.472,0.102,154.109,0.0396,0.00622,"1.35E-06","4",0.589,"6",217187,-6.678,0.707,"1","Jul","Summer"
2013-07-06,2013,"Downtown","lady antebellum","lady antebellum",29,76,20,80,"-4","[u'contemporary country', u'country', u'country dawn', u'country road', u'neo mellow']","country",0.829,0.406,169.745,0.0432,0.169,"0","4",0.535,"9",196449,-4.987,0.957,"1","Jul","Summer"
2013-06-29,2013,"Love Me","lil wayne","lil wayne",9,40,22,47,"-7","[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']","rap",0.633,0.108,124.93,0.0327,0.014,"0","4",0.675,"8",255280,-6.428,0.501,"0","Jun","Summer"
2013-06-29,2013,"Loveeeeeee Song","rihanna","rihanna",55,93,20,93,"0","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.362,0.0961,120.002,0.0352,0.0152,"0.922","4",0.78,"11",256000,-16.005,0.842,"0","Jun","Summer"
2013-06-29,2013,"Like Jesus Does","eric church","eric church",59,67,17,84,"-17","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.355,0.13,137.232,0.033,0.439,"4.55E-05","4",0.576,"1",198733,-8.388,0.299,"1","Jun","Summer"
2013-06-22,2013,"Locked Out Of Heaven","bruno mars","bruno mars",1,46,36,49,"-3","[u'dance pop', u'pop', u'post-teen pop']","pop",0.698,0.309,143.994,0.0431,0.049,"0","4",0.726,"5",233478,-4.165,0.867,"1","Jun","Summer"
2013-06-22,2013,"Get Your Shine On","florida georgia line","florida georgia line",27,45,20,53,"-8","[u'contemporary country', u'country road', u'modern country rock']","country",0.93,0.406,96.993,0.0372,0.00265,"2.64E-06","4",0.508,"0",222013,-4.518,0.607,"1","Jun","Summer"
2013-06-22,2013,"Mama's Broken Heart","miranda lambert","miranda lambert",20,58,20,60,"-2","[u'contemporary country', u'country', u'country dawn', u'country road', u'modern country rock']","country",0.809,0.139,111.989,0.0616,0.278,"0","4",0.768,"4",177773,-4.204,0.748,"0","Jun","Summer"
2013-06-22,2013,"Love And War","tamar braxton","tamar braxton",57,88,20,94,"-6","[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'r&b', u'urban contemporary']","r&b",0.597,0.325,90.003,0.0332,0.498,"0","3",0.495,"8",241213,-5.771,0.327,"0","Jun","Summer"
2013-06-22,2013,"Pirate Flag","kenny chesney","kenny chesney",46,85,18,95,"-10","[u'contemporary country', u'country', u'country road']","country",0.805,0.0991,160.094,0.0521,0.0739,"9.72E-06","4",0.576,"7",227693,-6.266,0.574,"1","Jun","Summer"
2013-06-22,2013,"Levitate","hadouken!","hadouken!",69,87,15,92,"-5","[u'alternative dance', u'dance-punk', u'new rave']","unknown",0.831,0.281,133.038,0.0654,0.00628,"0","4",0.548,"4",285262,-3.737,0.193,"0","Jun","Summer"
2013-06-15,2013,"Troublemaker","olly murs","olly murs",25,70,20,75,"-5","[u'dance pop', u'neo mellow', u'pop', u'post-teen pop', u'talent show']","pop",0.856,0.149,106.009,0.0731,0.02,"0","4",0.761,"0",185200,-3.65,0.967,"0","Jun","Summer"
2013-06-15,2013,"Bad","wale","wale",25,32,16,32,"0","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.638,0.157,113.969,0.0643,0.015,"0","4",0.867,"6",255693,-6.657,0.28,"0","Jun","Summer"
2013-06-08,2013,"Daylight","maroon 5","maroon 5",7,39,25,47,"-8","[u'pop']","pop",0.651,0.218,119.991,0.0271,0.00344,"0","4",0.658,"2",225307,-5.482,0.389,"1","Jun","Summer"
2013-06-08,2013,"Sure Be Cool If You Did","blake shelton","blake shelton",24,69,20,75,"-6","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.726,0.108,136.802,0.035,0.255,"0","4",0.576,"11",215720,-4.625,0.582,"1","Jun","Summer"
2013-06-01,2013,"Give It All We Got Tonight","george strait","george strait",43,56,20,43,"13","[u'contemporary country', u'country', u'country road', u'traditional country']","country",0.64,0.0554,130.309,0.0264,0.263,"1.64E-06","4",0.573,"7",255120,-7.143,0.339,"1","Jun","Summer"
2013-06-01,2013,"Carry On","fun.","fun",20,47,20,55,"-8","[u'indie pop', u'metropopolis', u'modern rock']","rock",0.694,0.082,145.434,0.0735,0.118,"0.000293","5",0.388,"5",278373,-5.769,0.365,"1","Jun","Summer"
2013-06-01,2013,"Pour It Up","rihanna","rihanna",19,53,20,61,"-8","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.495,0.0999,133.959,0.0451,0.0316,"0","4",0.783,"2",161200,-8.761,0.413,"1","Jun","Summer"
2013-06-01,2013,"If I Didn't Have You","thompson square","thompson square",49,71,20,86,"-15","[u'contemporary country', u'country', u'country dawn', u'country road', u'modern country rock']","country",0.805,0.376,147.917,0.0284,0.0736,"3.70E-06","4",0.556,"6",202320,-3.452,0.538,"1","Jun","Summer"
2013-06-01,2013,"I Drive Your Truck","lee brice","lee brice",47,95,20,100,"-5","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.649,0.119,141.963,0.0348,0.0978,"0.00206","4",0.51,"11",234840,-6.215,0.118,"1","Jun","Summer"
2012-08-25,2012,"Drunk On You","luke bryan","luke bryan",16,39,24,48,"-9","[u'contemporary country', u'country', u'country road']","country",0.872,0.173,143.971,0.0449,0.178,"0","4",0.558,"9",213547,-4.401,0.472,"1","Aug","Summer"
2012-08-25,2012,"Boyfriend","justin bieber","justin bieber",2,53,20,60,"-7","[u'canadian pop', u'dance pop', u'pop', u'post-teen pop']","pop",0.553,0.135,96.974,0.0694,0.0386,"0.00387","4",0.719,"10",172307,-6.043,0.316,"0","Aug","Summer"
2012-08-25,2012,"One Thing","one direction","one direction",39,41,20,64,"-23","[u'boy band', u'dance pop', u'pop', u'post-teen pop', u'talent show']","pop",0.721,0.0525,126.988,0.0282,0.00224,"0","4",0.711,"2",197187,-3.79,0.675,"1","Aug","Summer"
2012-08-18,2012,"Feel So Close","calvin harris","calvin harris",12,38,26,37,"1","[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']","edm",0.924,0.204,127.937,0.031,0.000972,"0.00703","4",0.707,"7",206413,-2.842,0.919,"1","Aug","Summer"
2012-08-18,2012,"Brokenhearted","karmin","karmin",16,47,22,43,"4","[u'dance pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.765,0.0527,120.001,0.0585,0.00765,"3.82E-06","4",0.765,"1",227147,-2.732,0.886,"0","Aug","Summer"
2012-08-18,2012,"Crew Love","drake","drake",80,95,20,96,"-1","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.547,0.242,160.54,0.266,0.211,"0","4",0.421,"0",208813,-8.974,0.347,"0","Aug","Summer"
2012-08-18,2012,"Dance Again","jennifer lopez","jennifer lopez",17,90,18,90,"0","[u'dance pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.856,0.0981,127.988,0.067,0.0159,"2.88E-06","4",0.792,"11",237267,-5.236,0.714,"0","Aug","Summer"
2012-08-11,2012,"Springsteen","eric church","eric church",19,45,22,48,"-3","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.809,0.185,104.023,0.0255,0.1,"9.77E-05","4",0.692,"2",263387,-5.935,0.927,"1","Aug","Summer"
2012-08-11,2012,"Even If It Breaks Your Heart","eli young band","eli young band",29,41,20,43,"-2","[u'contemporary country', u'country', u'country road', u'modern country rock', u'outlaw country', u'texas country']","country",0.527,0.0969,104.032,0.0277,0.000159,"0.0117","4",0.667,"0",220520,-4.6,0.664,"1","Aug","Summer"
2012-08-11,2012,"Leave You Alone","young jeezy","young jeezy",51,69,20,77,"-8","[u'crunk', u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.671,0.341,94.488,0.0511,0.184,"0","4",0.645,"7",329187,-7.659,0.471,"1","Aug","Summer"
2012-08-11,2012,"Beers Ago","toby keith","toby keith",52,58,15,81,"-23","[u'contemporary country', u'country', u'country road']","country",0.838,0.0912,144.051,0.0286,0.0278,"1.27E-06","4",0.567,"0",206640,-4.582,0.803,"1","Aug","Summer"
2012-08-04,2012,"HYFR (Hell Yeah F*****g Right)","drake","drake",62,73,20,83,"-10","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.632,0.118,140.013,0.19,0.132,"0","4",0.586,"7",206627,-8.844,0.353,"0","Aug","Summer"
2012-08-04,2012,"Bangarang","skrillex","skrillex",72,83,20,85,"-2","[u'brostep', u'complextro', u'edm', u'electro', u'electro house']","edm",0.972,0.317,110.026,0.196,0.0145,"3.22E-05","4",0.716,"7",215253,-2.302,0.576,"1","Aug","Summer"
2012-08-04,2012,"Midnight City","m83.","m83",72,80,20,87,"-7","[u'indietronica', u'metropopolis', u'synthpop']","rock",0.729,0.0658,105.013,0.0393,0.0182,"1.40E-06","4",0.507,"11",243960,-5.399,0.272,"0","Aug","Summer"
2012-07-28,2012,"The Motto","drake","drake",14,42,35,47,"-5","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.431,0.112,201.843,0.346,0.000146,"1.99E-05","4",0.774,"1",181400,-8.407,0.353,"1","Jul","Summer"
2012-07-28,2012,"Part Of Me","katy perry","katy perry",1,41,22,43,"-2","[u'dance pop', u'pop', u'post-teen pop']","pop",0.918,0.0744,130.028,0.0355,0.000417,"0","4",0.678,"5",216160,-4.63,0.769,"1","Jul","Summer"
2012-07-28,2012,"UP!","loverance","loverance",46,98,20,97,"1","[u'hyphy', u'west coast trap']","rap",0.476,0.17,97.011,0.14,0.529,"0","4",0.885,"1",231120,-8.958,0.529,"1","Jul","Summer"
2012-07-28,2012,"Right By My Side","nicki minaj","nicki minaj",51,95,15,91,"4","[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b']","rap",0.846,0.141,161.931,0.31,0.0267,"0","4",0.562,"1",265333,-4.833,0.498,"1","Jul","Summer"
2012-07-21,2012,"Party Rock Anthem","lmfao","lmfao",1,50,68,49,"1","[u'dance pop', u'edm', u'pop rap']","edm",0.727,0.272,130.015,0.16,0.0246,"0","4",0.752,"5",263360,-4.161,0.361,"0","Jul","Summer"
2012-07-21,2012,"Take Care","drake","drake",7,43,34,48,"-5","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.522,0.0892,121.927,0.235,0.0379,"8.60E-06","4",0.7,"0",277387,-10.418,0.321,"0","Jul","Summer"
2012-07-21,2012,"You Don't Know Her Like I Do","brantley gilbert","brantley gilbert",49,52,24,54,"-2","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.717,0.054,75.003,0.0478,0.0209,"0.000746","4",0.423,"4",286520,-6.663,0.297,"1","Jul","Summer"
2012-07-21,2012,"Drank In My Cup","kirko bangz","kirko bangz",28,44,22,45,"-1","[u'dirty south rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.632,0.198,132.89,0.297,0.0114,"0","4",0.451,"8",232160,-7.98,0.234,"0","Jul","Summer"
2012-07-21,2012,"Climax","usher","usher",17,47,20,53,"-6","[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']","r&b",0.478,0.156,135.877,0.0782,0.547,"2.69E-05","4",0.647,"8",232907,-8.837,0.333,"1","Jul","Summer"
2012-07-21,2012,"Good Girl","carrie underwood","carrie underwood",18,54,20,63,"-9","[u'contemporary country', u'country', u'country dawn', u'dance pop', u'pop', u'post-teen pop']","country",0.839,0.19,128.91,0.0655,0.0286,"0","4",0.617,"0",205560,-2.849,0.741,"0","Jul","Summer"
2012-07-21,2012,"Fly Over States","jason aldean","jason aldean",32,73,20,79,"-6","[u'contemporary country', u'country', u'country road']","country",0.739,0.102,81.519,0.0323,0.0644,"0","4",0.48,"7",218267,-3.26,0.194,"1","Jul","Summer"
2012-07-21,2012,"Birthday Cake","rihanna","rihanna",24,75,20,80,"-5","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.811,0.368,80.005,0.0577,0.357,"1.97E-05","4",0.702,"3",78200,-6.419,0.326,"1","Jul","Summer"
2012-07-21,2012,"Ayy Ladies","travis porter","travis porter",53,91,19,100,"-9","[u'dirty south rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.753,0.0438,96.05,0.164,0.0937,"0","4",0.905,"10",213107,-3.613,0.747,"0","Jul","Summer"
2012-07-14,2012,"We Found Love","rihanna","rihanna",1,44,41,48,"-4","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.74,0.124,127.98,0.0407,0.0225,"0.00139","4",0.755,"1",215760,-4.951,0.609,"1","Jul","Summer"
2012-07-14,2012,"Turn Up The Music","chris brown","chris brown",10,94,20,100,"-6","[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']","r&b",0.841,0.156,129.925,0.102,0.000238,"2.22E-06","4",0.594,"1",227973,-5.792,0.643,"1","Jul","Summer"
2012-07-07,2012,"Set Fire To The Rain","adele","adele",1,43,43,49,"-6","[u'pop']","pop",0.683,0.125,108.003,0.0253,0.00382,"1.79E-06","4",0.61,"2",241693,-3.879,0.466,"0","Jul","Summer"
2012-07-07,2012,"Somethin' 'Bout A Truck","kip moore","kip moore",29,39,20,47,"-8","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.794,0.63,176.01,0.035,0.0697,"0","4",0.554,"11",213827,-5.417,0.79,"1","Jul","Summer"
2012-07-07,2012,"So Good","b.o.b","bob",11,94,18,99,"-5","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.9,0.219,85.51,0.14,0.0403,"0","4",0.66,"7",213253,-5.02,0.591,"1","Jul","Summer"
2012-07-07,2012,"No Hurry","zac brown band","zac brown band",50,80,16,90,"-10","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.531,0.312,146.018,0.0287,0.376,"0","4",0.564,"3",226227,-5.809,0.407,"1","Jul","Summer"
2012-06-30,2012,"Sexy And I Know It","lmfao","lmfao",1,46,42,50,"-4","[u'dance pop', u'edm', u'pop rap']","edm",0.875,0.166,129.986,0.322,0.115,"0","4",0.698,"7",199480,-4.164,0.734,"1","Jun","Summer"
2012-06-30,2012,"Rumour Has It","adele","adele",16,33,27,38,"-5","[u'pop']","pop",0.753,0.0905,120.041,0.0451,0.637,"0","4",0.618,"7",221427,-5.05,0.557,"0","Jun","Summer"
2012-06-30,2012,"Faded","tyga","tyga",33,41,22,42,"-1","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.631,0.323,95.075,0.241,0.0196,"0","4",0.841,"1",213467,-8.755,0.328,"1","Jun","Summer"
2012-06-23,2012,"Good Feeling","flo rida","flo rida",3,47,37,49,"-2","[u'dance pop', u'edm', u'pop', u'pop rap', u'post-teen pop']","rap",0.89,0.306,128.011,0.0688,0.0588,"0.00286","4",0.706,"1",248133,-4.444,0.684,"0","Jun","Summer"
2012-06-23,2012,"Banjo","rascal flatts","rascal flatts",51,96,17,98,"-2","[u'contemporary country', u'country', u'country road', u'neo mellow', u'pop rock']","country",0.851,0.172,101.996,0.0362,0.0212,"0","4",0.633,"2",257093,-6.372,0.783,"1","Jun","Summer"
2012-06-16,2012,"Turn Me On","david guetta","david guetta",4,47,27,50,"-3","[u'dance pop', u'edm', u'pop', u'tropical house']","edm",0.786,0.553,127.954,0.0561,0.0666,"0","4",0.703,"8",199689,-2.243,0.475,"1","Jun","Summer"
2012-06-16,2012,"Better Than I Used To Be","tim mcgraw","tim mcgraw",52,52,20,53,"-1","[u'contemporary country', u'country', u'country road']","country",0.556,0.0864,138.523,0.0292,0.178,"3.27E-05","4",0.46,"5",201947,-5.974,0.404,"1","Jun","Summer"
2012-06-16,2012,"Over You","miranda lambert","miranda lambert",35,57,20,70,"-13","[u'contemporary country', u'country', u'country dawn', u'country road', u'modern country rock']","country",0.507,0.107,158.119,0.0279,0.535,"0.00619","4",0.566,"6",253373,-6.973,0.141,"1","Jun","Summer"
2012-06-16,2012,"Drink On It","blake shelton","blake shelton",39,94,19,99,"-5","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.725,0.326,93.975,0.0231,0.0365,"1.20E-06","4",0.643,"7",211067,-5.632,0.683,"1","Jun","Summer"
2012-06-09,2012,"Moves Like Jagger","maroon 5","maroon 5",1,49,49,48,"1","[u'pop']","pop",0.748,0.325,128.03,0.0546,0.0106,"0","4",0.714,"11",201160,-4.471,0.586,"0","Jun","Summer"
2012-06-02,2012,"Young, Wild & Free","snoop dogg","snoop dogg",7,41,32,44,"-3","[u'g funk', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'west coast rap']","rap",0.655,0.115,95.078,0.137,0.0525,"0","4",0.715,"0",207333,-6.425,0.531,"1","Jun","Summer"
2012-06-02,2012,"Paradise","coldplay","coldplay",15,50,32,47,"3","[u'permanent wave', u'pop', u'rock']","rock",0.585,0.0833,139.627,0.0268,0.0522,"8.49E-05","4",0.449,"5",278719,-6.762,0.203,"1","Jun","Summer"
2012-06-02,2012,"Ass Back Home","gym class heroes","gym class heroes",12,42,23,50,"-8","[u'dance pop', u'emo', u'pop punk', u'pop rap']","rap",0.838,0.148,130.034,0.0513,0.134,"0","4",0.716,"10",222213,-4.289,0.646,"1","Jun","Summer"
2012-06-02,2012,"Dancin' Away With My Heart","lady antebellum","lady antebellum",46,73,19,85,"-12","[u'contemporary country', u'country', u'country dawn', u'country road', u'neo mellow']","country",0.663,0.291,140.253,0.0274,0.221,"0","4",0.572,"4",232973,-5.418,0.455,"1","Jun","Summer"
2011-08-27,2011,"The Show Goes On","lupe fiasco","lupe fiasco",9,35,33,41,"-6","[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.889,0.155,143.067,0.115,0.0189,"0","4",0.591,"7",239613,-3.839,0.65,"1","Aug","Summer"
2011-08-27,2011,"Till The World Ends","britney spears","britney spears",6,40,24,48,"-8","[u'dance pop', u'pop', u'post-teen pop', u'urban contemporary']","r&b",0.705,0.202,131.951,0.0665,0.0228,"0","4",0.693,"8",237947,-5.747,0.45,"1","Aug","Summer"
2011-08-27,2011,"Sure Thing","miguel","miguel",36,45,23,49,"-4","[u'dance pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap']","r&b",0.603,0.191,81,0.0989,0.0275,"0.000311","4",0.684,"11",195373,-8.127,0.504,"0","Aug","Summer"
2011-08-27,2011,"My Last","big sean","big sean",30,42,21,50,"-8","[u'detroit hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.801,0.232,117.129,0.184,0.112,"0","5",0.471,"8",254427,-5.634,0.418,"1","Aug","Summer"
2011-08-20,2011,"Look At Me Now","chris brown","chris brown",6,41,27,48,"-7","[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']","r&b",0.694,0.18,146.075,0.189,0.0439,"3.67E-06","4",0.764,"11",223933,-5.745,0.581,"0","Aug","Summer"
2011-08-20,2011,"Homeboy","eric church","eric church",53,57,21,53,"4","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.673,0.0758,139.985,0.0291,0.015,"0.000655","4",0.558,"6",227227,-4.914,0.445,"1","Aug","Summer"
2011-08-20,2011,"Best Love Song","t-pain","t-pain",33,53,20,58,"-5","[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.818,0.4,79.842,0.0833,0.126,"0","4",0.481,"7",197600,-2.684,0.633,"1","Aug","Summer"
2011-08-20,2011,"If Heaven Wasn't So Far Away","justin moore","justin moore",49,65,20,76,"-11","[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']","country",0.466,0.147,75.513,0.0325,0.0525,"0","4",0.492,"11",224400,-12.939,0.385,"1","Aug","Summer"
2011-08-20,2011,"John","lil wayne","lil wayne",22,89,20,93,"-4","[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']","rap",0.818,0.108,77.512,0.0957,0.0139,"0","4",0.596,"11",286973,-4.408,0.392,"1","Aug","Summer"
2011-08-13,2011,"Tomorrow","chris young","chris young",36,36,21,44,"-8","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.644,0.109,141.733,0.0363,0.56,"0","4",0.441,"11",220173,-5.774,0.349,"1","Aug","Summer"
2011-08-13,2011,"Mean","taylor swift","taylor swift",11,61,20,63,"-2","[u'dance pop', u'pop', u'post-teen pop']","pop",0.742,0.221,163.911,0.0481,0.439,"0","4",0.578,"4",237733,-3.987,0.787,"1","Aug","Summer"
2011-08-13,2011,"Who Says","selena gomez","selena gomez",21,64,20,72,"-8","[u'dance pop', u'pop', u'post-teen pop']","pop",0.933,0.156,101.006,0.0509,0.0881,"0","4",0.679,"9",195613,-2.86,0.78,"1","Aug","Summer"
2011-08-13,2011,"I Smile","kirk franklin","kirk franklin",85,94,18,98,"-4","[u'gospel', u'neo soul']","unknown",0.753,0.705,144.057,0.164,0.223,"0","4",0.745,"1",307973,-2.408,0.589,"1","Aug","Summer"
2011-08-06,2011,"F**k You (Forget You)","cee lo green","cee lo green",2,50,48,50,"0","[u'pop rap']","rap",0.867,0.133,127.428,0.0627,0.161,"0","4",0.695,"0",223694,-3.972,0.762,"1","Aug","Summer"
2011-08-06,2011,"F**kin' Perfect","p!nk","p!nk",2,41,30,49,"-8","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","pop",0.648,0.364,92.021,0.0333,0.0383,"0","4",0.575,"7",213587,-4.747,0.494,"1","Aug","Summer"
2011-08-06,2011,"Far Away","marsha ambrosius","marsha ambrosius",74,100,18,99,"1","[u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'quiet storm', u'r&b', u'urban contemporary']","r&b",0.668,0.126,70.478,0.211,0.221,"0","4",0.433,"9",436880,-6.544,0.351,"1","Aug","Summer"
2011-08-06,2011,"Racks","yc","yc",42,86,17,92,"-6","[]","unknown",0.721,0.0645,139.966,0.0623,0.0863,"0","4",0.768,"2",285867,-5.562,0.638,"1","Aug","Summer"
2011-08-06,2011,"Hustle Hard","ace hood","ace hood",60,82,16,98,"-16","[u'dirty south rap', u'dwn trap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.768,0.394,140.066,0.14,0.00459,"0","4",0.828,"1",286373,-2.608,0.232,"1","Aug","Summer"
2011-07-30,2011,"Firework","katy perry","katy perry",1,36,39,45,"-9","[u'dance pop', u'pop', u'post-teen pop']","pop",0.826,0.0803,124.072,0.0479,0.139,"0","4",0.638,"8",227880,-4.968,0.649,"1","Jul","Summer"
2011-07-30,2011,"For The First Time","the script","the script",23,45,29,46,"-1","[u'boy band', u'celtic rock', u'neo mellow', u'pop', u'pop rock', u'post-teen pop']","rock",0.629,0.183,173.794,0.0287,0.0328,"0","4",0.396,"9",252853,-4.78,0.358,"1","Jul","Summer"
2011-07-30,2011,"Blow","ke$ha","ke$ha",7,34,26,43,"-9","[u'dance pop', u'pop', u'pop rap', u'post-teen pop']","pop",0.73,0.175,120.032,0.0412,0.00272,"3.62E-05","4",0.752,"11",218825,-3.897,0.769,"0","Jul","Summer"
2011-07-30,2011,"You Lie","the band perry","the band perry",42,51,20,59,"-8","[u'contemporary country', u'country', u'country dawn', u'country road', u'modern country rock']","country",0.663,0.132,170.92,0.0348,0.408,"1.23E-06","4",0.515,"6",214733,-5.034,0.575,"1","Jul","Summer"
2011-07-30,2011,"Country Song","seether","seether",72,88,18,96,"-8","[u'alternative metal', u'nu metal', u'post-grunge', u'rap metal', u'rap rock']","rap",0.856,0.247,95.999,0.0325,0.00122,"0","4",0.627,"0",229493,-6.137,0.909,"1","Jul","Summer"
2011-07-23,2011,"S&M","rihanna","rihanna",2,47,26,50,"-3","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.672,0.197,127.969,0.0471,0.0133,"9.76E-05","4",0.764,"1",243533,-5.007,0.779,"1","Jul","Summer"
2011-07-23,2011,"Roll Up","wiz khalifa","wiz khalifa",13,35,22,43,"-8","[u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.805,0.0914,125.358,0.192,0.0524,"0","5",0.523,"3",227773,-5.473,0.602,"1","Jul","Summer"
2011-07-23,2011,"Without You","keith urban","keith urban",52,83,18,83,"0","[u'australian country', u'contemporary country', u'country', u'country road']","country",0.397,0.128,160.021,0.0299,0.463,"6.54E-06","4",0.496,"1",236027,-10.534,0.611,"1","Jul","Summer"
2011-07-16,2011,"Written In The Stars","tinie tempah","tinie tempah",12,48,20,59,"-11","[u'dance pop', u'grime', u'house', u'pop', u'pop rap', u'tropical house']","edm",0.945,0.184,91.017,0.0717,0.0587,"0","4",0.644,"7",219560,-3.534,0.573,"1","Jul","Summer"
