"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","duration_ms","loudness","valence","month","week_number","seasons","number_one"
2003-12-27,2003,"Right Thurr","chingy","chingy",2,29,33,35,"-6","r&b",0.749,0.0591,92.077,0.253,0.15,0,0.866,249800,-3.977,0.891,"Dec",52,"Winter",FALSE
2003-12-27,2003,"Who Wouldn't Wanna Be Me","keith urban","keith urban",30,65,20,67,"-2","country",0.817,0.0668,120.02,0.0453,0.115,1.18e-05,0.666,221120,-6.072,0.826,"Dec",52,"Winter",FALSE
2003-12-27,2003,"Show Me How To Live","audioslave","audioslave",67,87,20,88,"-1","rap",0.854,0.162,89.4,0.0483,0.000336,0.000177,0.433,277840,-3.868,0.368,"Dec",52,"Winter",FALSE
2003-12-27,2003,"So Yesterday","hilary duff","hilary duff",42,95,20,99,"-4","pop",0.833,0.305,78.222,0.073,0.215,0,0.54,215333,-3.728,0.768,"Dec",52,"Winter",FALSE
2003-12-27,2003,"Clap Back","ja rule","ja rule",44,75,10,93,"-18","r&b",0.823,0.035,118.511,0.377,0.0216,4.25e-06,0.691,304147,-4.712,0.706,"Dec",52,"Winter",FALSE
2003-12-27,2003,"I Can't Take You Anywhere","scotty emerick","scotty emerick",91,93,6,98,"-5","unknown",0.695,0.0635,108.981,0.0295,0.489,0,0.731,196960,-5.105,0.914,"Dec",52,"Winter",FALSE
2003-12-20,2003,"Can't Stop, Won't Stop","young gunz","young gunz",14,58,20,69,"-11","unknown",0.809,0.371,99.989,0.224,0.00837,0,0.873,262800,-5.185,0.755,"Dec",51,"Winter",FALSE
2003-12-20,2003,"Amazing","josh kelley","josh kelley",79,88,20,90,"-2","pop",0.742,0.167,86.632,0.0631,0.0387,0,0.46,259104,-7.472,0.685,"Dec",51,"Winter",FALSE
2003-12-20,2003,"This One's For The Girls","martina mcbride","martina mcbride",39,93,20,100,"-7","country",0.801,0.124,126.966,0.0354,0.0626,1.15e-05,0.613,243160,-4.431,0.609,"Dec",51,"Winter",FALSE
2003-12-20,2003,"Bad Boy This Bad Boy That","bad boy's da band","bad boy's da band",50,84,9,97,"-13","pop",0.705,0.0336,99.989,0.298,0.0262,0,0.854,196693,-8.314,0.701,"Dec",51,"Winter",FALSE
2003-12-20,2003,"Take Me Away","fefe dobson","fefe dobson",87,89,6,96,"-7","pop",0.918,0.295,110.048,0.039,0.00269,0.000379,0.606,209707,-4.603,0.751,"Dec",51,"Winter",FALSE
2003-12-13,2003,"Can't Hold Us Down","christina aguilera","christina aguilera",12,54,20,65,"-11","r&b",0.658,0.0651,98.989,0.192,0.0326,0.00181,0.859,255267,-4.481,0.538,"Dec",50,"Winter",FALSE
2003-12-13,2003,"Party To Damascus","wyclef jean","wyclef jean",65,92,9,94,"-2","rap",0.897,0.0472,100.013,0.17,0.133,0,0.691,250493,-2.621,0.484,"Dec",50,"Winter",FALSE
2003-12-13,2003,"Hot & Wet","112","112",70,80,9,98,"-18","r&b",0.731,0.0804,103.976,0.0921,0.112,3.92e-05,0.848,222040,-7.507,0.831,"Dec",50,"Winter",FALSE
2003-12-13,2003,"Never (Past Tense)","the roc project","the roc project",97,99,5,100,"-1","unknown",0.921,0.483,124.986,0.109,0.0797,1.19e-06,0.771,221240,-6.729,0.569,"Dec",50,"Winter",FALSE
2003-12-13,2003,"I Need You Now","smokie norful","smokie norful",96,100,3,99,"1","unknown",0.273,0.152,96.804,0.0309,0.729,0,0.339,251467,-9.945,0.304,"Dec",50,"Winter",FALSE
2003-12-06,2003,"Calling All Angels","train","train",19,43,29,46,"-3","rock",0.839,0.279,166.166,0.0441,0.0746,0,0.454,242200,-5.368,0.529,"Dec",49,"Winter",FALSE
2003-12-06,2003,"Into You","fabolous","fabolous",4,40,26,49,"-9","rap",0.568,0.0488,91.906,0.0298,0.179,0,0.726,274333,-8.358,0.631,"Dec",49,"Winter",FALSE
2003-12-06,2003,"Faint","linkin park","linkin park",48,78,20,81,"-3","rap",0.978,0.0731,135.095,0.131,0.111,0,0.554,162600,-3.554,0.594,"Dec",49,"Winter",FALSE
2003-12-06,2003,"Find A Way","dwele","dwele",93,93,12,97,"-4","r&b",0.657,0.234,97.993,0.149,0.0577,0,0.712,249573,-5.888,0.437,"Dec",49,"Winter",FALSE
2003-12-06,2003,"Waiting For You","seal","seal",89,91,8,91,"0","rock",0.656,0.123,99.046,0.0387,0.0376,0,0.636,224280,-4.88,0.607,"Dec",49,"Winter",FALSE
2003-11-29,2003,"Where Is The Love?","black eyed peas","black eyed peas",8,35,25,45,"-10","rap",0.706,0.137,94.086,0.193,0.104,0,0.835,272533,-3.219,0.843,"Nov",48,"Fall",FALSE
2003-11-29,2003,"Thoia Thoing","r. kelly","r kelly",13,53,20,65,"-12","r&b",0.642,0.0717,85.565,0.307,0.274,2.98e-05,0.582,221267,-4.925,0.936,"Nov",48,"Fall",FALSE
2003-11-29,2003,"Officially Missing You","tamia","tamia",83,99,18,100,"-1","r&b",0.407,0.144,178.258,0.0368,0.247,0,0.476,242467,-9.239,0.226,"Nov",48,"Fall",FALSE
2003-11-29,2003,"Walk A Little Straighter","billy currington","billy currington",67,82,15,92,"-10","country",0.432,0.117,131.814,0.0266,0.518,0,0.542,222280,-7.081,0.154,"Nov",48,"Fall",FALSE
2003-11-29,2003,"Low","kelly clarkson","kelly clarkson",58,88,11,98,"-10","r&b",0.855,0.0909,142.824,0.034,0.0296,0,0.545,208640,-5.01,0.487,"Nov",48,"Fall",FALSE
2003-11-29,2003,"Naggin","ying yang twins","ying yang twins",87,90,10,90,"0","rap",0.854,0.278,100.005,0.0322,0.000682,0,0.708,263227,-5.724,0.914,"Nov",48,"Fall",FALSE
2003-11-22,2003,"Drift Away","uncle kracker","uncle kracker",9,41,35,42,"-1","country",0.66,0.0979,151.956,0.0377,0.181,0,0.583,255560,-5.078,0.861,"Nov",47,"Fall",FALSE
2003-11-22,2003,"Crazy In Love","beyonce","beyonce",1,44,27,46,"-2","r&b",0.77,0.0715,99.165,0.226,0.00249,0,0.646,236133,-6.596,0.681,"Nov",47,"Fall",TRUE
2003-11-22,2003,"Real Good Man","tim mcgraw","tim mcgraw",27,73,20,75,"-2","country",0.827,0.328,89.93,0.0266,0.00986,1.13e-05,0.56,254600,-5.393,0.639,"Nov",47,"Fall",FALSE
2003-11-22,2003,"The Boys Of Summer","the ataris","the ataris",20,85,18,94,"-9","rock",0.954,0.0975,191.059,0.0691,0.000674,0.000132,0.251,258000,-2.879,0.264,"Nov",47,"Fall",FALSE
2003-11-22,2003,"Senorita","justin timberlake","justin timberlake",27,91,17,95,"-4","r&b",0.629,0.0742,97.963,0.0442,0.0729,0,0.841,294867,-5.351,0.87,"Nov",47,"Fall",FALSE
2003-11-22,2003,"Ooh!","mary j. blige","mary j blige",29,89,12,100,"-11","r&b",0.79,0.054,93.079,0.0329,0.000215,0.000122,0.631,247680,-6.066,0.281,"Nov",47,"Fall",FALSE
2003-11-22,2003,"If I Can't","50 cent","50 cent",76,86,8,91,"-5","rap",0.64,0.0244,93.961,0.31,0.253,0,0.877,196640,-2.453,0.887,"Nov",47,"Fall",FALSE
2003-11-15,2003,"P.I.M.P.","50 cent","50 cent",3,20,25,37,"-17","rap",0.785,0.0397,84.607,0.351,0.0485,3.65e-06,0.673,249467,-2.894,0.85,"Nov",46,"Fall",FALSE
2003-11-15,2003,"Frontin'","pharrell","pharrell",5,30,23,46,"-16","r&b",0.407,0.122,101.976,0.152,0.438,0,0.883,236507,-5.955,0.767,"Nov",46,"Fall",FALSE
2003-11-15,2003,"Pon De River, Pon De Bank","elephant man","elephant man",86,90,13,99,"-9","unknown",0.682,0.106,130.21,0.363,0.0635,0,0.822,239787,-6.218,0.849,"Nov",46,"Fall",FALSE
2003-11-15,2003,"Got Some Teeth","obie trice","obie trice",54,94,11,100,"-6","rap",0.863,0.371,106.47,0.264,0.236,1.94e-05,0.552,227027,-2.853,0.725,"Nov",46,"Fall",FALSE
2003-11-15,2003,"This Is How We Do","big tymers","big tymers",97,98,3,97,"1","rap",0.74,0.0524,101.032,0.15,0.0283,3.98e-05,0.94,271488,-4.163,0.745,"Nov",46,"Fall",FALSE
2003-11-08,2003,"The Remedy (I Won't Worry)","jason mraz","jason mraz",15,36,28,46,"-10","rock",0.867,0.306,94.519,0.0385,0.04,0,0.589,256441,-4.523,0.795,"Nov",45,"Fall",FALSE
2003-11-08,2003,"It's Five O'Clock Somewhere","alan jackson","alan jackson",17,48,20,56,"-8","country",0.5,0.254,124.921,0.0395,0.426,0,0.729,236533,-11.253,0.897,"Nov",45,"Fall",FALSE
2003-11-08,2003,"My Love Is Like... Wo","mya","mya",13,40,20,57,"-17","r&b",0.677,0.286,132.876,0.103,0.207,3.92e-06,0.833,209490,-6.413,0.738,"Nov",45,"Fall",FALSE
2003-11-08,2003,"Dance With My Father","luther vandross","luther vandross",38,55,20,58,"-3","r&b",0.345,0.0724,76.626,0.0584,0.493,2.2e-06,0.476,266093,-9.767,0.226,"Nov",45,"Fall",FALSE
2003-11-08,2003,"No Shoes, No Shirt, No Problems","kenny chesney","kenny chesney",28,83,20,85,"-2","country",0.603,0.47,117.928,0.0317,0.255,0.0146,0.718,209347,-8.455,0.701,"Nov",45,"Fall",FALSE
2003-11-08,2003,"24's","t.i.","ti",78,87,15,91,"-4","r&b",0.725,0.0991,162.06,0.203,0.227,0,0.739,282907,-4.301,0.582,"Nov",45,"Fall",FALSE
2003-11-08,2003,"Trouble","pink","pink",68,68,4,83,"-15","r&b",0.908,0.398,135.564,0.0514,0.0089,0,0.57,193680,-4.004,0.864,"Nov",45,"Fall",FALSE
2003-11-01,2003,"What Was I Thinkin'","dierks bentley","dierks bentley",22,43,20,51,"-8","country",0.825,0.0999,164.857,0.044,0.152,6.2e-06,0.551,260827,-6.24,0.933,"Nov",44,"Fall",FALSE
2003-11-01,2003,"Help Pour Out The Rain (Lacey's Song)","buddy jewell","buddy jewell",29,69,20,78,"-9","country",0.562,0.0994,75.035,0.0339,0.263,0,0.565,229093,-7.43,0.652,"Nov",44,"Fall",FALSE
2003-11-01,2003,"Addicted","simple plan","simple plan",45,83,19,88,"-5","rock",0.751,0.158,139.51,0.0435,0.000491,2.22e-06,0.522,232067,-5.46,0.605,"Nov",44,"Fall",FALSE
2003-11-01,2003,"Hole In The World","eagles","eagles",69,94,14,94,"0","rock",0.371,0.243,82.02,0.0253,0.771,0,0.64,263280,-10.476,0.693,"Nov",44,"Fall",FALSE
2003-11-01,2003,"A Few Questions","clay walker","clay walker",55,85,13,99,"-14","country",0.247,0.0905,140.943,0.0284,0.413,0.0063,0.586,224258,-13.624,0.115,"Nov",44,"Fall",FALSE
2003-11-01,2003,"Danger","erykah badu","erykah badu",82,90,11,95,"-5","r&b",0.535,0.102,89.339,0.496,0.0225,2.01e-05,0.558,349000,-10.685,0.482,"Nov",44,"Fall",FALSE
2003-11-01,2003,"Runnin","tupac","tupac",47,61,3,47,"14","rap",0.805,0.331,166.18,0.4,0.0463,0.000205,0.541,230786,-2.832,0.597,"Nov",44,"Fall",FALSE
2003-10-25,2003,"Forever And For Always","shania twain","shania twain",20,37,23,45,"-8","country",0.811,0.157,86.008,0.0396,0.214,0,0.493,243493,-4.732,0.589,"Oct",43,"Fall",FALSE
2003-10-25,2003,"Come Over","aaliyah","aaliyah",32,44,20,47,"-3","r&b",0.456,0.171,109.162,0.0777,0.506,6.08e-05,0.759,235024,-8.022,0.652,"Oct",43,"Fall",FALSE
2003-10-25,2003,"In Those Jeans","ginuwine","ginuwine",8,70,20,74,"-4","r&b",0.541,0.0753,127.683,0.0776,0.508,0,0.691,243307,-5.873,0.319,"Oct",43,"Fall",FALSE
2003-10-25,2003,"Celebrity","brad paisley","brad paisley",31,85,20,93,"-8","country",0.837,0.18,123.777,0.0316,0.379,8.76e-06,0.643,223400,-4.535,0.787,"Oct",43,"Fall",FALSE
2003-10-25,2003,"Let's Get Down","bow wow","bow wow",14,65,17,89,"-24","r&b",0.445,0.275,104.51,0.472,0.0395,0,0.706,281093,-10.291,0.711,"Oct",43,"Fall",FALSE
2003-10-25,2003,"Signs Of Love Makin'","tyrese","tyrese",57,83,14,99,"-16","r&b",0.363,0.305,137.365,0.0857,0.215,3.08e-06,0.687,245893,-10.144,0.519,"Oct",43,"Fall",FALSE
2003-10-25,2003,"Lovin' All Night","patty loveless","patty loveless",81,88,10,100,"-12","country",0.836,0.128,171.989,0.0548,0.195,2.96e-06,0.52,217040,-6.544,0.681,"Oct",43,"Fall",FALSE
2003-10-18,2003,"Bring Me To Life","evanescence","evanescence",5,38,32,42,"-4","rock",0.947,0.238,189.994,0.12,0.00846,3.95e-06,0.322,237293,-3.173,0.269,"Oct",42,"Fall",FALSE
2003-10-18,2003,"Like Glue","sean paul","sean paul",13,74,20,84,"-10","rap",0.78,0.113,97.917,0.319,0.0811,0,0.757,232507,-5.038,0.59,"Oct",42,"Fall",FALSE
2003-10-18,2003,"I Want You","thalia","thalia",22,90,19,96,"-6","pop",0.773,0.0632,91.915,0.121,0.0107,0,0.803,226027,-3.628,0.708,"Oct",42,"Fall",FALSE
2003-10-18,2003,"Girls And Boys","good charlotte","good charlotte",48,92,13,97,"-5","rock",0.72,0.358,135.342,0.0331,0.00212,0,0.663,183493,-5.497,0.608,"Oct",42,"Fall",FALSE
2003-10-18,2003,"Crazy","javier","javier",95,96,8,100,"-4","unknown",0.789,0.0493,90.481,0.0279,0.00235,1.33e-06,0.678,293053,-4.828,0.639,"Oct",42,"Fall",FALSE
2003-10-11,2003,"Never Leave You - Uh Ooh, Uh Oooh!","lumidee","lumidee",3,36,20,47,"-11","pop",0.657,0.0798,199.958,0.362,0.0391,0.712,0.811,184907,-6.197,0.777,"Oct",41,"Fall",FALSE
2003-10-11,2003,"Are You Happy Now?","michelle branch","michelle branch",16,38,20,50,"-12","rock",0.827,0.0876,179.566,0.046,0.0039,0.00143,0.484,230760,-5.324,0.717,"Oct",41,"Fall",FALSE
2003-10-11,2003,"Red Dirt Road","brooks","brooks",25,59,20,61,"-2","edm",0.864,0.138,136.128,0.0414,0.0736,0.000311,0.553,260017,-4.038,0.437,"Oct",41,"Fall",FALSE
2003-10-11,2003,"This Is The Night","clay aiken","clay aiken",1,98,16,97,"1","pop",0.562,0.225,98.994,0.0275,0.137,1.22e-06,0.53,211960,-8.314,0.332,"Oct",41,"Fall",TRUE
2003-10-11,2003,"Then They Do","trace adkins","trace adkins",52,92,13,98,"-6","country",0.453,0.0751,149.815,0.0286,0.273,0.000342,0.448,270893,-6.563,0.359,"Oct",41,"Fall",FALSE
2003-10-11,2003,"Did My Time","korn","korn",38,89,10,94,"-5","rap",0.835,0.343,93.013,0.0487,4.88e-05,0.00268,0.545,244747,-5.002,0.261,"Oct",41,"Fall",FALSE
2003-10-11,2003,"Light Your A** On Fire","busta rhymes","busta rhymes",58,88,10,95,"-7","rap",0.705,0.365,104.878,0.294,0.0305,4.23e-06,0.799,219680,-11.768,0.705,"Oct",41,"Fall",FALSE
2003-10-11,2003,"Where The Hood At?","dmx","dmx",68,78,8,84,"-6","rap",0.952,0.348,186.075,0.388,0.164,0,0.489,287427,-3.706,0.713,"Oct",41,"Fall",FALSE
2003-10-11,2003,"Rest In Pieces","saliva","saliva",93,99,3,99,"0","rap",0.785,0.0922,77.988,0.034,0.0954,0,0.404,226387,-3.624,0.169,"Oct",41,"Fall",FALSE
2003-10-04,2003,"Magic Stick","lil' kim","lil' kim",2,39,24,50,"-11","r&b",0.488,0.301,92.965,0.275,0.126,0.00018,0.862,334414,-7.914,0.57,"Oct",40,"Fall",FALSE
2003-10-04,2003,"Seven Nation Army","the white stripes","the white stripes",76,80,20,81,"-1","rock",0.462,0.307,123.865,0.0779,0.00576,0.545,0.75,231800,-7.664,0.309,"Oct",40,"Fall",FALSE
2003-10-04,2003,"Rubberneckin'","elvis presley","elvis presley",94,94,2,100,"-6","rock",0.652,0.217,142.296,0.0402,0.0527,0.0183,0.568,132680,-9.887,0.822,"Oct",40,"Fall",FALSE
2003-10-04,2003,"Sympathy For The Devil","the rolling stones","the rolling stones",97,0,1,97,"New","rock",0.732,0.173,100.026,0.0415,0.0334,0.962,0.136,288703,-6.291,0.443,"Oct",40,"Fall",FALSE
2003-09-27,2003,"When I'm Gone","3 doors down","3 doors down",4,45,45,47,"-2","rock",0.765,0.104,74.072,0.033,0.00457,0,0.496,260507,-5.66,0.337,"Sep",39,"Fall",FALSE
2003-09-27,2003,"Get Busy","sean paul","sean paul",1,43,32,50,"-7","rap",0.824,0.158,100.202,0.036,0.615,0,0.735,211666,-4.143,0.726,"Sep",39,"Fall",TRUE
2003-09-27,2003,"Rock Wit U (Awww Baby)","ashanti","ashanti",2,41,21,46,"-5","r&b",0.805,0.179,94.973,0.0739,0.433,0,0.712,209120,-3.142,0.851,"Sep",39,"Fall",FALSE
2003-09-27,2003,"Miss Independent","kelly clarkson","kelly clarkson",9,35,20,43,"-8","r&b",0.623,0.0652,175.973,0.116,0.0861,0.000346,0.655,214787,-6.302,0.615,"Sep",39,"Fall",FALSE
2003-09-27,2003,"Love At 1st Sight","mary j. blige","mary j blige",22,90,13,100,"-10","r&b",0.462,0.0963,204.851,0.233,0.481,6.31e-06,0.657,290120,-10.987,0.567,"Sep",39,"Fall",FALSE
2003-09-27,2003,"Simply Being Loved (Somnambulist)","bt","bt",98,98,3,98,"0","edm",0.857,0.11,135.973,0.046,0.00546,5.19e-05,0.632,261173,-5.317,0.517,"Sep",39,"Fall",FALSE
2003-09-20,2003,"So Gone","monica","monica",10,44,22,47,"-3","r&b",0.552,0.252,81.975,0.0981,0.176,0,0.618,242773,-6.863,0.586,"Sep",38,"Fall",FALSE
2003-09-20,2003,"Intuition","jewel","jewel",20,72,20,77,"-5","rock",0.776,0.114,100.019,0.0556,0.00912,0.000314,0.715,227160,-4.604,0.829,"Sep",38,"Fall",FALSE
2003-09-20,2003,"Send The Pain Below","chevelle","chevelle",65,90,20,91,"-1","rap",0.851,0.0644,92.079,0.0398,0.000281,0.00483,0.468,252360,-3.617,0.293,"Sep",38,"Fall",FALSE
2003-09-20,2003,"99.9% Sure (I've Never Been Here Before)","brian mccomas","brian mccomas",57,94,11,100,"-6","country",0.586,0.28,116.088,0.0256,0.113,0.785,0.596,194908,-10.626,0.814,"Sep",38,"Fall",FALSE
2003-09-20,2003,"Just Because","jane's addiction","jane's addiction",72,97,9,96,"1","rock",0.996,0.249,98.162,0.0931,3.83e-05,0.14,0.369,231853,-1.531,0.209,"Sep",38,"Fall",FALSE
2003-09-20,2003,"Roun' The Globe","nappy roots","nappy roots",96,100,4,97,"3","rap",0.78,0.088,108.982,0.043,0.0581,4.97e-06,0.813,243533,-4.899,0.453,"Sep",38,"Fall",FALSE
2003-09-13,2003,"My Front Porch Looking In","lonestar","lonestar",23,46,22,50,"-4","country",0.808,0.312,102.87,0.0444,0.0381,0,0.552,223933,-5.569,0.463,"Sep",37,"Fall",FALSE
2003-09-13,2003,"Beer For My Horses","toby keith","toby keith",22,47,20,52,"-5","country",0.832,0.0423,119.035,0.0488,0.333,0,0.717,210827,-4.99,0.851,"Sep",37,"Fall",FALSE
2003-09-13,2003,"I Wish I Wasn't","heather headley","heather headley",55,63,20,66,"-3","r&b",0.434,0.128,111.912,0.0443,0.778,0,0.74,255467,-5.714,0.333,"Sep",37,"Fall",FALSE
2003-09-13,2003,"Breathe","blu cantrell","blu cantrell",70,94,20,95,"-1","r&b",0.666,0.247,91.924,0.0323,0.0495,0,0.803,228640,-3.811,0.488,"Sep",37,"Fall",FALSE
2003-09-13,2003,"Na Na Na Na","112","112",75,75,6,93,"-18","r&b",0.652,0.225,99.009,0.152,0.00893,0.000218,0.828,223493,-5.971,0.878,"Sep",37,"Fall",FALSE
2003-09-13,2003,"She Only Smokes When She Drinks","joe nichols","joe nichols",72,74,5,91,"-17","country",0.457,0.114,77.976,0.029,0.0805,0.000147,0.639,202040,-7.749,0.199,"Sep",37,"Fall",FALSE
2003-09-06,2003,"Like A Pimp","david banner","david banner",48,69,20,78,"-9","rap",0.858,0.0772,144.082,0.174,0.00503,0,0.846,254707,-5.263,0.911,"Sep",36,"Fall",FALSE
2003-09-06,2003,"Stay Gone","jimmy wayne","jimmy wayne",32,85,20,95,"-10","country",0.486,0.232,142.189,0.0266,0.111,2.36e-06,0.515,226600,-5.677,0.198,"Sep",36,"Fall",FALSE
2003-08-30,2003,"Stupid Girl","cold","cold",87,99,20,100,"-1","rock",0.869,0.0896,138.812,0.065,0.000126,6.23e-05,0.436,189853,-4.378,0.243,"Aug",35,"Summer",FALSE
2003-08-30,2003,"Almost Home","craig morgan","craig morgan",59,89,14,94,"-5","country",0.481,0.121,75.974,0.0251,0.302,0,0.525,289000,-6.715,0.237,"Aug",35,"Summer",FALSE
2003-08-30,2003,"Swing, Swing","the all-american rejects","the all-american rejects",60,90,11,96,"-6","rock",0.691,0.0413,127.946,0.0306,7.78e-05,0.331,0.54,233267,-5.888,0.367,"Aug",35,"Summer",FALSE
2003-08-30,2003,"Flying Without Wings","ruben studdard","ruben studdard",2,85,10,91,"-6","r&b",0.493,0.115,146.049,0.0369,0.75,0,0.498,226133,-7.748,0.222,"Aug",35,"Summer",FALSE
2003-08-30,2003,"Feelin' Freaky","nick cannon","nick cannon",92,92,3,92,"0","rap",0.599,0.141,97.195,0.287,0.0369,0,0.844,215467,-3.939,0.784,"Aug",35,"Summer",FALSE
2003-08-30,2003,"Cop That Sh#!","timbaland","timbaland",95,95,2,95,"0","r&b",0.724,0.174,201.871,0.364,0.48,4.78e-05,0.606,213133,-5.828,0.663,"Aug",35,"Summer",FALSE
2003-08-23,2003,"Ignition","r. kelly","r kelly",2,50,42,50,"0","r&b",0.527,0.0656,133.107,0.0512,0.0615,0,0.787,187733,-6.981,0.807,"Aug",34,"Summer",FALSE
2003-08-23,2003,"21 Questions","50 cent","50 cent",1,38,23,49,"-11","rap",0.807,0.0436,79.823,0.36,0.388,9.11e-05,0.547,224427,-4.083,0.919,"Aug",34,"Summer",TRUE
2003-08-23,2003,"Don't Wanna Try","frankie j","frankie j",19,42,20,56,"-14","r&b",0.422,0.288,130.2,0.0356,0.395,0,0.677,245063,-8.443,0.19,"Aug",34,"Summer",FALSE
2003-08-23,2003,"Fighter","christina aguilera","christina aguilera",20,72,20,77,"-5","r&b",0.92,0.552,188.899,0.201,0.235,0.000353,0.435,245960,-1.357,0.45,"Aug",34,"Summer",FALSE
2003-08-23,2003,"Pump It Up","joe budden","joe budden",38,99,19,100,"-1","rap",0.855,0.106,104.963,0.331,0.0438,0,0.582,251373,-4.959,0.651,"Aug",34,"Summer",FALSE
2003-08-23,2003,"What The World Needs","wynonna","wynonna",70,76,8,87,"-11","country",0.815,0.0806,170.052,0.0504,0.172,0,0.549,215973,-3.512,0.648,"Aug",34,"Summer",FALSE
2003-08-16,2003,"I Know What You Want","busta rhymes","busta rhymes",3,39,24,48,"-9","rap",0.751,0.636,85.789,0.317,0.0141,0,0.563,324307,-4.325,0.487,"Aug",33,"Summer",FALSE
2003-08-16,2003,"Rock Your Body","justin timberlake","justin timberlake",5,43,22,49,"-6","r&b",0.714,0.0521,100.972,0.14,0.202,0.000234,0.891,267267,-6.055,0.818,"Aug",33,"Summer",FALSE
2003-08-16,2003,"If You're Not The One","daniel bedingfield","daniel bedingfield",15,51,20,54,"-3","pop",0.547,0.105,120,0.0318,0.555,0,0.682,257160,-7.705,0.272,"Aug",33,"Summer",FALSE
2003-08-16,2003,"Never Scared","bone crusher","bone crusher",26,79,20,84,"-5","rap",0.89,0.211,73.012,0.0661,0.0051,0.00104,0.627,319907,-3.482,0.488,"Aug",33,"Summer",FALSE
2003-08-16,2003,"Love You Out Loud","rascal flatts","rascal flatts",30,84,20,87,"-3","country",0.903,0.277,96.987,0.0426,0.155,0,0.627,185493,-2.714,0.452,"Aug",33,"Summer",FALSE
2003-08-16,2003,"Three Wooden Crosses","randy travis","randy travis",31,83,20,88,"-5","country",0.547,0.0897,158.006,0.0323,0.498,0,0.534,201240,-7.915,0.423,"Aug",33,"Summer",FALSE
2003-08-16,2003,"Still Ballin","2pac","2pac",69,98,20,92,"6","rap",0.72,0.0465,99,0.153,0.0087,0,0.944,169800,-5.105,0.679,"Aug",33,"Summer",FALSE
2003-08-16,2003,"What Would You Do?","the isley brothers","the isley brothers",49,100,20,98,"2","rock",0.401,0.241,124.993,0.0786,0.783,0,0.743,227933,-8.183,0.666,"Aug",33,"Summer",FALSE
2003-08-16,2003,"Snake","r. kelly","r kelly",16,93,17,97,"-4","r&b",0.807,0.093,122.18,0.261,0.127,0,0.639,291867,-6.566,0.793,"Aug",33,"Summer",FALSE
2003-08-16,2003,"I'm Glad","jennifer lopez","jennifer lopez",32,95,16,94,"1","r&b",0.575,0.0853,93.992,0.0555,0.0398,0.127,0.741,222040,-5.416,0.345,"Aug",33,"Summer",FALSE
2003-08-16,2003,"Act A Fool","ludacris","ludacris",32,81,11,100,"-19","rap",0.904,0.233,110.482,0.332,0.264,0,0.574,270733,-2.398,0.741,"Aug",33,"Summer",FALSE
2003-08-09,2003,"No Letting Go","wayne wonder","wayne wonder",11,37,31,50,"-13","rock",0.832,0.302,100.157,0.0528,0.0675,0.000151,0.473,200733,-5.257,0.391,"Aug",32,"Summer",FALSE
2003-08-09,2003,"Can't Let You Go","fabolous","fabolous",4,43,23,48,"-5","r&b",0.6,0.0794,192.082,0.458,0.231,0,0.646,223973,-6.569,0.811,"Aug",32,"Summer",FALSE
2003-08-09,2003,"Big Yellow Taxi","counting crows","counting crows",42,54,20,58,"-4","rock",0.878,0.233,88.027,0.0557,0.00321,0,0.685,225427,-4.346,0.855,"Aug",32,"Summer",FALSE
2003-08-09,2003,"Say Yes","floetry","floetry",24,83,20,87,"-4","r&b",0.404,0.128,117.887,0.0761,0.219,1.41e-06,0.74,268373,-12.947,0.427,"Aug",32,"Summer",FALSE
2003-08-09,2003,"What A Beautiful Day","chris cagle","chris cagle",41,95,20,97,"-2","country",0.814,0.0984,98.022,0.035,0.238,1.44e-06,0.576,224787,-5.893,0.744,"Aug",32,"Summer",FALSE
2003-08-09,2003,"In Love Wit Chu","da brat","da brat",44,89,16,92,"-3","rap",0.704,0.098,95.067,0.289,0.236,0,0.813,248147,-3.427,0.792,"Aug",32,"Summer",FALSE
2003-08-09,2003,"The Love Song","jeff bates","jeff bates",59,90,12,91,"-1","country",0.458,0.106,130.02,0.0296,0.317,0,0.519,245200,-6.433,0.362,"Aug",32,"Summer",FALSE
2003-08-09,2003,"Light Your Ass On Fire","busta rhymes","busta rhymes",69,0,1,69,"New","rap",0.705,0.365,104.878,0.294,0.0305,4.23e-06,0.799,219680,-11.768,0.705,"Aug",32,"Summer",FALSE
2003-08-02,2003,"In Da Club","50 cent","50 cent",1,44,30,46,"-2","rap",0.73,0.0753,90.096,0.373,0.283,0,0.865,193467,-2.813,0.808,"Aug",31,"Summer",TRUE
2003-08-02,2003,"Put That Woman First","jaheim","jaheim",20,63,20,69,"-6","r&b",0.503,0.168,78.951,0.199,0.538,0,0.623,245733,-8.783,0.494,"Aug",31,"Summer",FALSE
2003-08-02,2003,"Speed","montgomery gentry","montgomery gentry",47,56,20,73,"-17","country",0.699,0.168,87.971,0.0286,0.0171,1.61e-06,0.591,239893,-8.169,0.325,"Aug",31,"Summer",FALSE
2003-08-02,2003,"I Believe","diamond rio","diamond rio",31,89,20,85,"4","country",0.232,0.107,122.096,0.0343,0.687,0,0.332,236747,-10.737,0.151,"Aug",31,"Summer",FALSE
