"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","genre","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","month","seasons"
2004-04-24,2004,"Me, Myself And I","beyonce","beyonce",4,41,24,43,"-2","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","r&b",0.458,0.137,83.61,0.0803,0.226,"3.25E-05","4",0.75,"1",301133,-9.092,0.536,"1","Apr","Spring"
2004-04-24,2004,"F**k It (I Don't Want You Back)","eamon","eamon",16,38,21,47,"-9","[]","unknown",0.782,0.289,90.007,0.0708,0.000649,"4.05E-05","4",0.853,"10",207533,-4.163,0.755,"0","Apr","Spring"
2004-04-17,2004,"Through The Wire","kanye west","kanye west",15,42,21,47,"-5","[u'pop', u'pop rap', u'rap']","rap",0.75,0.166,82.811,0.284,0.00834,"2.81E-06","4",0.548,"7",221227,-6.229,0.617,"1","Apr","Spring"
2004-04-03,2004,"Suga Suga","baby bash","baby bash",7,49,33,50,"-1","[u'chicano rap', u'dance pop', u'dirty south rap', u'hip pop', u'latin hip hop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.752,0.114,82.529,0.26,0.635,"6.44E-06","4",0.694,"5",243493,-3.071,0.474,"0","Apr","Spring"
2004-03-27,2004,"Unwell","matchbox twenty","matchbox twenty",5,49,54,50,"-1","[u'neo mellow', u'pop rock', u'post-grunge']","rock",0.793,0.328,80.985,0.0347,0.0456,"0","4",0.442,"9",237267,-5.152,0.437,"1","Mar","Spring"
2004-03-27,2004,"Read Your Mind","avant","avant",13,39,26,39,"0","[u'dance pop', u'deep pop r&b', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.391,0.0759,146.191,0.0831,0.277,"5.99E-06","4",0.75,"8",263507,-7.087,0.711,"0","Mar","Spring"
2004-03-27,2004,"Gigolo","nick cannon","nick cannon",24,29,20,37,"-8","[u'pop rap']","rap",0.552,0.0662,93.001,0.102,0.273,"0","4",0.896,"4",237840,-6.11,0.657,"0","Mar","Spring"
2004-03-27,2004,"You Don't Know My Name","alicia keys","alicia keys",3,31,20,43,"-12","[u'hip pop', u'neo soul', u'pop', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.663,0.342,167.271,0.19,0.589,"0.00451","4",0.263,"9",366733,-8.264,0.25,"1","Mar","Spring"
2004-03-20,2004,"Why Don't You & I","santana","santana",8,39,35,46,"-7","[]","rock",0.905,0.187,168.102,0.0784,0.0352,"0","4",0.459,"10",231387,-4.087,0.793,"1","Mar","Spring"
2004-03-13,2004,"Damn!","youngbloodz","youngbloodz",4,46,32,50,"-4","[u'crunk', u'dirty south rap', u'gangster rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.711,0.352,84.03,0.285,0.0149,"0","4",0.818,"4",297973,-5.816,0.496,"0","Mar","Spring"
2004-03-13,2004,"Stand Up","ludacris","ludacris",1,34,28,44,"-10","[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.841,0.111,97.909,0.357,0.358,"0","4",0.745,"6",213760,-4.774,0.767,"1","Mar","Spring"
2004-03-13,2004,"Fallen","sarah mclachlan","sarah mclachlan",41,48,21,49,"-1","[u'canadian pop', u'ectofolk', u'folk', u'folk-pop', u'lilith', u'new wave pop', u'permanent wave', u'pop rock', u'singer-songwriter']","rock",0.495,0.0857,149.657,0.037,0.579,"2.63E-05","4",0.485,"2",227240,-7.619,0.376,"0","Mar","Spring"
2004-03-06,2004,"Get Low","lil jon","lil jon",2,36,45,49,"-13","[u'crunk', u'dirty south rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.638,0.122,108.322,0.132,0.0312,"0","4",0.503,"1",311600,-5.851,0.196,"1","Mar","Spring"
2004-03-06,2004,"Walked Outta Heaven","jagged edge","jagged edge",6,30,27,41,"-11","[u'dance pop', u'deep pop r&b', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'quiet storm', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.616,0.0535,120.129,0.225,0.573,"0","4",0.67,"10",270880,-6.123,0.523,"1","Mar","Spring"
2004-02-28,2004,"Baby Boy","beyonce","beyonce",1,43,29,47,"-4","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","r&b",0.488,0.221,91.025,0.22,0.0825,"1.16E-06","4",0.655,"1",244827,-9.17,0.791,"1","Feb","Winter"
2004-02-28,2004,"Milkshake","kelis","kelis",3,27,22,35,"-8","[u'dance pop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'urban contemporary']","r&b",0.774,0.159,113,0.0434,0.00933,"0.0213","4",0.887,"1",182813,-6.108,0.826,"1","Feb","Winter"
2004-02-21,2004,"Step In The Name Of Love","r. kelly","r kelly",9,37,27,37,"0","[u'dance pop', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.53,0.288,95.001,0.121,0.213,"0","4",0.78,"4",431827,-6.486,0.785,"1","Feb","Winter"
2004-02-21,2004,"Wat Da Hook Gon Be","murphy lee","murphy lee",17,46,20,48,"-2","[u'contemporary country', u'country', u'country road', u'country rock', u'modern country rock']","country",0.595,0.149,94.997,0.315,0.102,"0","4",0.929,"10",224667,-7.035,0.897,"0","Feb","Winter"
2004-02-14,2004,"Headstrong","trapt","trapt",16,47,43,50,"-3","[u'alternative metal', u'christian alternative rock', u'nu metal', u'pop rock', u'post-grunge', u'rap metal', u'rap rock']","rap",0.841,0.14,184.153,0.0542,0.0158,"2.49E-06","4",0.456,"4",263700,-5.338,0.486,"0","Feb","Winter"
2004-02-14,2004,"Bright Lights","matchbox twenty","matchbox twenty",23,48,21,44,"4","[u'neo mellow', u'pop rock', u'post-grunge']","rock",0.719,0.326,79.794,0.0435,0.0177,"0","4",0.358,"4",241333,-4.8,0.235,"1","Feb","Winter"
2004-02-07,2004,"So Far Away","staind","staind",24,42,28,44,"-2","[u'alternative metal', u'nu metal', u'pop rock', u'post-grunge', u'rap metal', u'rap rock', u'rock']","rock",0.885,0.205,138.665,0.064,0.0109,"0","3",0.409,"6",243800,-4.115,0.15,"1","Feb","Winter"
2004-02-07,2004,"Holidae In","chingy","chingy",3,33,21,42,"-9","[u'crunk', u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.791,0.0838,153.067,0.181,0.0893,"0","4",0.81,"7",314352,-5.909,0.948,"1","Feb","Winter"
2004-01-17,2004,"Shake Ya Tailfeather","nelly, p. diddy","nelly",1,40,30,38,"2","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","rap",0.726,0.163,87.655,0.272,0.152,"0","4",0.721,"10",295173,-7.062,0.885,"0","Jan","Winter"
2004-01-17,2004,"Harder To Breathe","maroon 5","maroon 5",18,49,22,50,"-1","[u'pop']","pop",0.902,0.046,149.808,0.054,0.0615,"0","4",0.661,"1",173693,-4.76,0.964,"0","Jan","Winter"
2003-12-27,2003,"Right Thurr","chingy","chingy",2,29,33,35,"-6","[u'crunk', u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.749,0.0591,92.077,0.253,0.15,"0","4",0.866,"2",249800,-3.977,0.891,"1","Dec","Winter"
2003-12-06,2003,"Calling All Angels","train","train",19,43,29,46,"-3","[u'neo mellow', u'pop', u'pop quebecois', u'pop rap', u'pop rock', u'post-teen pop']","rock",0.839,0.279,166.166,0.0441,0.0746,"0","4",0.454,"3",242200,-5.368,0.529,"1","Dec","Winter"
2003-12-06,2003,"Into You","fabolous","fabolous",4,40,26,49,"-9","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap', u'trap music', u'urban contemporary']","rap",0.568,0.0488,91.906,0.0298,0.179,"0","4",0.726,"7",274333,-8.358,0.631,"0","Dec","Winter"
2003-11-29,2003,"Where Is The Love?","black eyed peas","black eyed peas",8,35,25,45,"-10","[u'dance pop', u'pop', u'pop rap']","rap",0.706,0.137,94.086,0.193,0.104,"0","4",0.835,"5",272533,-3.219,0.843,"1","Nov","Fall"
2003-11-22,2003,"Drift Away","uncle kracker","uncle kracker",9,41,35,42,"-1","[u'contemporary country', u'country', u'country road', u'pop rock']","country",0.66,0.0979,151.956,0.0377,0.181,"0","4",0.583,"11",255560,-5.078,0.861,"1","Nov","Fall"
2003-11-22,2003,"Crazy In Love","beyonce","beyonce",1,44,27,46,"-2","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","r&b",0.77,0.0715,99.165,0.226,0.00249,"0","4",0.646,"2",236133,-6.596,0.681,"0","Nov","Fall"
2003-11-15,2003,"P.I.M.P.","50 cent","50 cent",3,20,25,37,"-17","[u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap']","rap",0.785,0.0397,84.607,0.351,0.0485,"3.65E-06","4",0.673,"10",249467,-2.894,0.85,"0","Nov","Fall"
2003-11-15,2003,"Frontin'","pharrell","pharrell",5,30,23,46,"-16","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']","r&b",0.407,0.122,101.976,0.152,0.438,"0","4",0.883,"9",236507,-5.955,0.767,"0","Nov","Fall"
2003-11-08,2003,"The Remedy (I Won't Worry)","jason mraz","jason mraz",15,36,28,46,"-10","[u'acoustic pop', u'neo mellow', u'pop', u'pop rock', u'singer-songwriter', u'viral pop']","rock",0.867,0.306,94.519,0.0385,0.04,"0","4",0.589,"10",256441,-4.523,0.795,"1","Nov","Fall"
2003-10-25,2003,"Forever And For Always","shania twain","shania twain",20,37,23,45,"-8","[u'canadian country', u'canadian pop', u'contemporary country', u'country', u'country dawn']","country",0.811,0.157,86.008,0.0396,0.214,"0","4",0.493,"6",243493,-4.732,0.589,"1","Oct","Fall"
2003-10-25,2003,"Come Over","aaliyah","aaliyah",32,44,20,47,"-3","[u'dance pop', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'urban contemporary']","r&b",0.456,0.171,109.162,0.0777,0.506,"6.08E-05","4",0.759,"5",235024,-8.022,0.652,"0","Oct","Fall"
2003-10-18,2003,"Bring Me To Life","evanescence","evanescence",5,38,32,42,"-4","[u'alternative metal', u'nu metal', u'post-grunge', u'rap metal']","rock",0.947,0.238,189.994,0.12,0.00846,"3.95E-06","4",0.322,"4",237293,-3.173,0.269,"0","Oct","Fall"
2003-10-11,2003,"Never Leave You - Uh Ooh, Uh Oooh!","lumidee","lumidee",3,36,20,47,"-11","[u'hip pop']","pop",0.657,0.0798,199.958,0.362,0.0391,"0.712","4",0.811,"6",184907,-6.197,0.777,"1","Oct","Fall"
2003-10-11,2003,"Are You Happy Now?","michelle branch","michelle branch",16,38,20,50,"-12","[u'candy pop', u'dance pop', u'folk-pop', u'lilith', u'neo mellow', u'pop', u'pop rock', u'post-teen pop']","rock",0.827,0.0876,179.566,0.046,0.0039,"0.00143","4",0.484,"8",230760,-5.324,0.717,"1","Oct","Fall"
2003-10-04,2003,"Magic Stick","lil' kim","lil' kim",2,39,24,50,"-11","[u'dance pop', u'east coast hip hop', u'escape room', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.488,0.301,92.965,0.275,0.126,"0.00018","4",0.862,"2",334414,-7.914,0.57,"1","Oct","Fall"
2003-09-27,2003,"When I'm Gone","3 doors down","3 doors down",4,45,45,47,"-2","[u'alternative metal', u'nu metal', u'pop punk', u'pop rock', u'post-grunge', u'rap metal', u'rap rock', u'rock']","rock",0.765,0.104,74.072,0.033,0.00457,"0","4",0.496,"7",260507,-5.66,0.337,"1","Sep","Fall"
2003-09-27,2003,"Get Busy","sean paul","sean paul",1,43,32,50,"-7","[u'dance pop', u'dancehall', u'pop rap', u'reggae fusion']","rap",0.824,0.158,100.202,0.036,0.615,"0","4",0.735,"10",211666,-4.143,0.726,"0","Sep","Fall"
2003-09-27,2003,"Rock Wit U (Awww Baby)","ashanti","ashanti",2,41,21,46,"-5","[u'dance pop', u'deep pop r&b', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.805,0.179,94.973,0.0739,0.433,"0","4",0.712,"4",209120,-3.142,0.851,"0","Sep","Fall"
2003-09-27,2003,"Miss Independent","kelly clarkson","kelly clarkson",9,35,20,43,"-8","[u'dance pop', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'r&b', u'talent show']","r&b",0.623,0.0652,175.973,0.116,0.0861,"0.000346","4",0.655,"11",214787,-6.302,0.615,"0","Sep","Fall"
2003-09-20,2003,"So Gone","monica","monica",10,44,22,47,"-3","[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'quiet storm', u'r&b', u'urban contemporary']","r&b",0.552,0.252,81.975,0.0981,0.176,"0","4",0.618,"8",242773,-6.863,0.586,"1","Sep","Fall"
2003-09-13,2003,"My Front Porch Looking In","lonestar","lonestar",23,46,22,50,"-4","[u'contemporary country', u'country', u'country road']","country",0.808,0.312,102.87,0.0444,0.0381,"0","4",0.552,"5",223933,-5.569,0.463,"1","Sep","Fall"
2003-08-23,2003,"Ignition","r. kelly","r kelly",2,50,42,50,"0","[u'dance pop', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.527,0.0656,133.107,0.0512,0.0615,"0","4",0.787,"1",187733,-6.981,0.807,"1","Aug","Summer"
2003-08-23,2003,"21 Questions","50 cent","50 cent",1,38,23,49,"-11","[u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap']","rap",0.807,0.0436,79.823,0.36,0.388,"9.11E-05","3",0.547,"6",224427,-4.083,0.919,"0","Aug","Summer"
2003-08-16,2003,"I Know What You Want","busta rhymes","busta rhymes",3,39,24,48,"-9","[u'dirty south rap', u'east coast hip hop', u'hardcore hip hop', u'hip hop', u'hip pop', u'pop rap', u'rap']","rap",0.751,0.636,85.789,0.317,0.0141,"0","4",0.563,"6",324307,-4.325,0.487,"1","Aug","Summer"
2003-08-16,2003,"Rock Your Body","justin timberlake","justin timberlake",5,43,22,49,"-6","[u'boy band', u'dance pop', u'pop', u'r&b']","r&b",0.714,0.0521,100.972,0.14,0.202,"0.000234","4",0.891,"4",267267,-6.055,0.818,"0","Aug","Summer"
2003-08-09,2003,"No Letting Go","wayne wonder","wayne wonder",11,37,31,50,"-13","[u'dancehall', u'lovers rock', u'reggae fusion', u'roots reggae', u'soca']","rock",0.832,0.302,100.157,0.0528,0.0675,"0.000151","4",0.473,"5",200733,-5.257,0.391,"0","Aug","Summer"
2003-08-09,2003,"Can't Let You Go","fabolous","fabolous",4,43,23,48,"-5","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap', u'trap music', u'urban contemporary']","r&b",0.6,0.0794,192.082,0.458,0.231,"0","4",0.646,"9",223973,-6.569,0.811,"1","Aug","Summer"
2003-08-02,2003,"In Da Club","50 cent","50 cent",1,44,30,46,"-2","[u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap']","rap",0.73,0.0753,90.096,0.373,0.283,"0","4",0.865,"6",193467,-2.813,0.808,"0","Aug","Summer"
2003-07-19,2003,"Picture","kid rock","kid rock",4,44,34,50,"-6","[u'alternative metal', u'nu metal', u'post-grunge', u'rock']","rock",0.496,0.107,97.945,0.0241,0.172,"6.42E-06","4",0.692,"7",298960,-7.332,0.376,"1","Jul","Summer"
2003-06-28,2003,"Clocks","coldplay","coldplay",29,34,22,50,"-16","[u'permanent wave', u'pop', u'rock']","rock",0.749,0.183,130.969,0.0279,0.599,"0.0112","4",0.577,"5",307880,-7.215,0.261,"0","Jun","Summer"
2003-06-21,2003,"Miss You","aaliyah","aaliyah",3,40,30,50,"-10","[u'dance pop', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'urban contemporary']","r&b",0.351,0.111,109.771,0.0303,0.709,"0","4",0.685,"10",240800,-8.999,0.511,"1","Jun","Summer"
2003-06-21,2003,"How You Gonna Act Like That","tyrese","tyrese",7,29,25,33,"-4","[u'dance pop', u'deep pop r&b', u'dirty south rap', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'quiet storm', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.521,0.0692,112.913,0.0457,0.107,"0","4",0.733,"3",294693,-3.657,0.525,"0","Jun","Summer"
2003-06-21,2003,"Beautiful","snoop dogg","snoop dogg",6,27,20,39,"-12","[u'g funk', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'west coast rap']","rap",0.74,0.0881,101.025,0.132,0.299,"0","4",0.893,"11",299147,-4.936,0.963,"0","Jun","Summer"
2003-06-14,2003,"The Game Of Love","santana","santana",5,45,37,50,"-5","[]","rock",0.932,0.0608,119.81,0.0496,0.0691,"0.000329","4",0.595,"2",254213,-3.255,0.672,"1","Jun","Summer"
2003-06-14,2003,"Angel","amanda perez","amanda perez",20,36,20,42,"-6","[u'deep pop r&b', u'hip pop', u'r&b', u'urban contemporary']","r&b",0.54,0.157,143.772,0.0473,0.506,"0","4",0.638,"0",218760,-6.849,0.352,"1","Jun","Summer"
2003-06-07,2003,"I'm With You","avril lavigne","avril lavigne",4,46,27,50,"-4","[u'canadian pop', u'candy pop', u'dance pop', u'pop', u'post-teen pop']","pop",0.406,0.117,151.95,0.0291,0.08,"0","3",0.457,"9",223067,-7.462,0.208,"1","Jun","Summer"
2003-05-24,2003,"Beautiful","christina aguilera","christina aguilera",2,44,27,49,"-5","[u'dance pop', u'europop', u'pop', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.573,0.114,76.193,0.0275,0.578,"3.05E-06","4",0.457,"5",238560,-3.866,0.0992,"0","May","Spring"
2003-05-17,2003,"Your Body Is A Wonderland","john mayer","john mayer",18,42,29,48,"-6","[u'neo mellow', u'pop', u'pop rock', u'singer-songwriter']","rock",0.729,0.134,94.01,0.0236,0.0206,"0.0489","4",0.647,"5",249627,-6.251,0.687,"1","May","Spring"
2003-05-17,2003,"All I Have","jennifer lopez","jennifer lopez",1,31,21,49,"-18","[u'dance pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.668,0.141,83.074,0.106,0.265,"0","4",0.699,"1",254467,-5.305,0.472,"1","May","Spring"
2003-04-26,2003,"Don't Know Why","norah jones","norah jones",30,45,31,45,"0","[u'adult standards', u'folk-pop', u'neo mellow', u'pop rock', u'vocal jazz']","rock",0.198,0.0659,88.174,0.028,0.883,"1.10E-05","4",0.732,"5",186147,-11.775,0.618,"1","Apr","Spring"
2003-04-26,2003,"Bump, Bump, Bump","b2k","b2k",1,38,22,49,"-11","[u'boy band', u'dance pop', u'hip pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.661,0.115,95.493,0.196,0.107,"0","4",0.838,"1",279000,-6.387,0.887,"0","Apr","Spring"
2003-04-26,2003,"Sick Of Being Lonely","field mob","field mob",18,41,20,48,"-7","[u'dirty south rap', u'gangster rap', u'pop rap', u'southern hip hop', u'trap music']","rap",0.909,0.275,173.819,0.112,0.00202,"2.16E-05","4",0.706,"8",229160,-4.984,0.808,"1","Apr","Spring"
2003-04-12,2003,"Don't Mess With My Man","nivea","nivea",8,37,36,45,"-8","[u'dance pop', u'deep pop r&b', u'hip pop', u'neo soul', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.73,0.241,99.925,0.164,0.114,"0","4",0.879,"11",213227,-4.369,0.885,"0","Apr","Spring"
2003-04-12,2003,"Wanksta","50 cent","50 cent",13,26,20,35,"-9","[u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap']","rap",0.845,0.154,162.049,0.167,0.0245,"0","4",0.79,"1",218707,-3.41,0.897,"1","Apr","Spring"
2003-04-05,2003,"Landslide","dixie chicks","dixie chicks",7,10,29,43,"-33","[u'contemporary country', u'country', u'country dawn']","country",0.4,0.164,146.018,0.0273,0.569,"6.19E-06","4",0.574,"2",228480,-8.387,0.512,"1","Apr","Spring"
2003-04-05,2003,"19 Somethin'","mark wills","mark wills",23,41,20,46,"-5","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.653,0.28,90.045,0.0575,0.0945,"0","4",0.64,"4",229120,-9.145,0.773,"1","Apr","Spring"
2003-03-29,2003,"'03 Bonnie & Clyde","jay-z","jay-z",4,37,23,46,"-9","[u'bulgarian hip hop', u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop']","rap",0.711,0.169,89.862,0.291,0.258,"0","4",0.874,"9",204933,-4.378,0.341,"0","Mar","Spring"
2003-03-22,2003,"Underneath It All","no doubt","no doubt",3,44,30,50,"-6","[u'alternative rock', u'dance pop', u'permanent wave', u'pop rock']","rock",0.73,0.39,138.177,0.0812,0.247,"0","4",0.727,"4",302040,-4.731,0.867,"1","Mar","Spring"
2003-03-22,2003,"Air Force Ones","nelly","nelly",3,31,20,41,"-10","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.474,0.089,164.123,0.316,0.087,"0","4",0.777,"4",304000,-10.211,0.63,"0","Mar","Spring"
2003-03-15,2003,"She Hates Me","puddle of mudd","puddle of mudd",13,34,23,46,"-12","[u'alternative metal', u'alternative rock', u'nu metal', u'pop punk', u'pop rock', u'post-grunge', u'rap metal', u'rap rock', u'rock']","rap",0.746,0.768,109.789,0.0326,0.00875,"0","4",0.575,"4",216640,-5.393,0.607,"1","Mar","Spring"
2003-03-08,2003,"Love Of My Life (An Ode To Hip Hop)","erykah badu","erykah badu",9,36,27,40,"-4","[u'dance pop', u'funk', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'r&b', u'soul', u'urban contemporary']","r&b",0.412,0.0939,87.459,0.3,0.109,"0.000486","4",0.823,"7",338867,-8.809,0.485,"1","Mar","Spring"
2003-03-08,2003,"Lose Yourself","eminem","eminem",1,34,23,43,"-9","[u'detroit hip hop', u'g funk', u'hip hop', u'rap']","rap",0.738,0.354,171.376,0.262,0.00954,"0.000461","4",0.689,"2",326640,-4.606,0.0604,"1","Mar","Spring"
2003-03-08,2003,"Picture","kid rock","kid rock",11,11,15,11,"0","[u'alternative metal', u'nu metal', u'post-grunge', u'rock']","rock",0.496,0.107,97.945,0.0241,0.172,"6.42E-06","4",0.692,"7",298960,-7.332,0.376,"1","Mar","Spring"
2003-03-01,2003,"dontchange","musiq","musiq",17,47,26,48,"-1","[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'quiet storm', u'r&b', u'soul', u'urban contemporary']","r&b",0.513,0.104,101.974,0.0332,0.199,"0","4",0.532,"6",304253,-7.693,0.228,"0","Mar","Spring"
2003-02-22,2003,"Cry","faith hill","faith hill",33,43,26,50,"-7","[u'contemporary country', u'country', u'country dawn', u'country road', u'pop rock']","country",0.645,0.0987,111.015,0.029,0.141,"0","3",0.512,"8",226307,-5.631,0.283,"1","Feb","Winter"
2003-02-22,2003,"Jenny From The Block","jennifer lopez","jennifer lopez",49,36,20,49,"-13","[u'dance pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.754,0.0517,100,0.193,0.00804,"4.49E-06","4",0.847,"6",189893,-5.444,0.957,"1","Feb","Winter"
2003-02-15,2003,"She'll Leave You With A Smile","george strait","george strait",23,44,20,47,"-3","[u'contemporary country', u'country', u'country road', u'traditional country']","country",0.332,0.1,135.428,0.0285,0.173,"0.000279","4",0.48,"7",188067,-12.16,0.207,"1","Feb","Winter"
2003-02-15,2003,"Jenny From The Block","jennifer lopez","jennifer lopez",3,29,19,36,"-7","[u'dance pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']","r&b",0.754,0.0575,100.002,0.207,0.00833,"3.42E-06","4",0.844,"6",187840,-5.46,0.961,"1","Feb","Winter"
2003-02-01,2003,"When The Last Time","clipse","clipse",19,37,21,49,"-12","[u'alternative hip hop', u'dirty south rap', u'gangster rap', u'hardcore hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop']","rap",0.884,0.303,99.036,0.245,0.514,"0","4",0.847,"11",254307,-3.326,0.845,"1","Feb","Winter"
2003-01-25,2003,"Gimme The Light","sean paul","sean paul",7,26,39,44,"-18","[u'dance pop', u'dancehall', u'pop rap', u'reggae fusion']","rap",0.747,0.0831,107.206,0.0445,0.0276,"0","4",0.779,"2",226027,-6.494,0.898,"1","Jan","Winter"
2003-01-25,2003,"One Last Breath","creed","creed",6,27,34,42,"-15","[u'alternative metal', u'nu metal', u'pop rock', u'post-grunge', u'rock']","rock",0.697,0.347,126.266,0.0336,0.0088,"0.00214","4",0.388,"2",238240,-5.827,0.215,"1","Jan","Winter"
2003-01-25,2003,"Dilemma","nelly","nelly",1,33,29,49,"-16","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","rap",0.482,0.234,168.134,0.186,0.221,"9.22E-05","4",0.729,"2",289320,-11.034,0.632,"0","Jan","Winter"
2003-01-18,2003,"Luv U Better","ll cool j","ll cool j",4,35,22,35,"0","[u'dance pop', u'dirty south rap', u'east coast hip hop', u'hardcore hip hop', u'hip hop', u'hip pop', u'old school hip hop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']","r&b",0.812,0.299,95.014,0.254,0.218,"0","4",0.646,"6",287000,-3.932,0.694,"1","Jan","Winter"
2003-01-18,2003,"Hey Ma","cam'ron","cam'ron",3,34,21,40,"-6","[u'dirty south rap', u'east coast hip hop', u'gangster rap', u'hardcore hip hop', u'hip hop', u'hip pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.667,0.0856,180.627,0.406,0.0306,"6.02E-06","4",0.722,"8",232533,-5.737,0.915,"1","Jan","Winter"
2002-12-28,2002,"Complicated","avril lavigne","avril lavigne",2,36,31,41,"-5","[u'canadian pop', u'candy pop', u'dance pop', u'pop', u'post-teen pop']","pop",0.776,0.3,77.987,0.0459,0.0572,"7.74E-06","4",0.585,"5",244507,-5.898,0.427,"1","Dec","Winter"
2002-12-28,2002,"Somebody Like You","keith urban","keith urban",23,37,20,46,"-9","[u'australian country', u'contemporary country', u'country', u'country road']","country",0.887,0.0698,110.964,0.0381,0.127,"0.000259","4",0.646,"9",323467,-4.452,0.523,"1","Dec","Winter"
2002-12-21,2002,"Po' Folks","nappy roots","nappy roots",21,44,23,47,"-3","[u'dirty south rap', u'gangster rap', u'pop rap', u'southern hip hop']","rap",0.847,0.0894,86.062,0.258,0.212,"0","4",0.854,"2",255227,-3.03,0.651,"1","Dec","Winter"
